티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금,날짜
034950,한국기업평가,410,1141,731,40813450,113808900,72995450,20251217
001630,종근당홀딩스,1117,1792,675,55272150,88960750,33688600,20251217
001720,신영증권,7380,8032,652,1047085200,1137526500,90441300,20251217
268280,미원에스씨,19,533,514,2695900,75692400,72996500,20251217
192080,더블유게임즈,7904,8413,509,425371550,452502500,27130950,20251217
126560,현대퓨처넷,7981,8455,474,25533854,27063878,1530024,20251217
214450,파마리서치,23575,24030,455,8899707250,9061481250,161774000,20251217
439090,마녀공장,5366,5807,441,75518660,81764930,6246270,20251217
448280,에코아이,8468,8895,427,95053160,99579930,4526770,20251217
002840,미원상사,431,837,406,66372100,128629300,62257200,20251217
254490,미래반도체,6550,6850,300,94844320,99385110,4540790,20251217
029530,신도리코,4762,5043,281,250762250,265736550,14974300,20251217
067280,멀티캠퍼스,208,487,279,6847900,16016150,9168250,20251217
084010,대한제강,4378,4657,279,80231470,85634630,5403160,20251217
267980,매일유업,3304,3526,222,119197450,127027000,7829550,20251217
000320,노루홀딩스,3057,3241,184,68999450,73339750,4340300,20251217
013030,하이록코리아,9822,10005,183,318134350,323870175,5735825,20251217
001130,대한제분,740,884,144,113286000,135332400,22046400,20251217
178920,PI첨단소재,9245,9306,61,149318950,150368540,1049590,20251217
000640,동아쏘시오홀딩스,4414,4466,52,532692000,539905800,7213800,20251217
101490,에스앤에스텍,28034,28086,52,1286376225,1285577150,-799075,20251217
100120,뷰웍스,4819,4867,48,96256200,97288940,1032740,20251217
377450,리파인,2448,2493,45,32102980,32655030,552050,20251217
003030,세아제강지주,4207,4230,23,577545500,581178400,3632900,20251217
489460,바이오비쥬,39232,39252,20,525459000,531333750,5874750,20251217
009155,삼성전기우,6171,6188,17,753249800,754053600,803800,20251217
001940,KISCO홀딩스,2398,2407,9,63305600,63698750,393150,20251217
134380,미원화학,1,0,-1,94900,0,-94900,20251217
012510,더존비즈온,22349,22339,-10,1885443000,1881339150,-4103850,20251217
025770,한국정보통신,2281,2260,-21,17987290,17782785,-204505,20251217
007160,사조산업,3068,3033,-35,180799000,178627600,-2171400,20251217
285490,노바텍,2168,2129,-39,45074450,44348200,-726250,20251217
058650,세아홀딩스,331,291,-40,40703900,35690500,-5013400,20251217
003650,미창석유,499,454,-45,58323800,52775100,-5548700,20251217
286940,롯데이노베이트,624,574,-50,12465230,11477180,-988050,20251217
210980,SK디앤디,624,550,-74,7922790,6984890,-937900,20251217
432320,KB스타리츠,4696,4617,-79,15502520,15271125,-231395,20251217
004700,조광피혁,502,364,-138,34779500,25524700,-9254800,20251217
001270,부국증권,1962,1812,-150,116845600,107968200,-8877400,20251217
389020,자람테크놀로지,9852,9685,-167,344657225,339377100,-5280125,20251217
000157,두산2우B,503,323,-180,220917500,141318500,-79599000,20251217
403550,쏘카,401,206,-195,4708620,2417200,-2291420,20251217
016800,퍼시스,1086,856,-230,53951800,42473800,-11478000,20251217
002960,한국쉘석유,487,242,-245,224668500,111598000,-113070500,20251217
003240,태광산업,526,235,-291,422990000,189761000,-233229000,20251217
486990,노타,168304,167959,-345,6576956700,6532072950,-44883750,20251217
014820,동원시스템즈,3676,3281,-395,98994400,88495000,-10499400,20251217
058430,포스코스틸리온,4266,3867,-399,168980500,153851025,-15129475,20251217
002030,아세아,720,254,-466,256352000,90529500,-165822500,20251217
092230,KPX홀딩스,678,159,-519,51540600,12082100,-39458500,20251217
001045,CJ우,4256,3734,-522,375499700,330422500,-45077200,20251217
005430,한국공항,1915,1382,-533,119680100,86180400,-33499700,20251217
005090,SGC에너지,5593,5003,-590,133813900,120332600,-13481300,20251217
002150,도화엔지니어링,2647,2055,-592,16926730,13132460,-3794270,20251217
095610,테스,69432,68825,-607,2662137975,2616811450,-45326525,20251217
115310,인포바인,2171,1525,-646,154936000,108027600,-46908400,20251217
487570,HS효성,2183,1528,-655,138743400,97202900,-41540500,20251217
018310,삼목에스폼,1406,733,-673,28789000,14991300,-13797700,20251217
079960,동양이엔피,4312,3600,-712,109066500,91008950,-18057550,20251217
192820,코스맥스,44469,43691,-778,7579125200,7448956550,-130168650,20251217
462870,시프트업,12840,12053,-787,468301150,439497700,-28803450,20251217
002810,삼영무역,10485,9687,-798,175609970,162092560,-13517410,20251217
007310,오뚜기,2060,1246,-814,803365250,486556500,-316808750,20251217
002790,아모레퍼시픽홀딩스,53085,52257,-828,1452577475,1429701325,-22876150,20251217
042420,네오위즈홀딩스,1553,670,-883,40536700,17587400,-22949300,20251217
003555,LG우,1271,377,-894,87122400,25873600,-61248800,20251217
005385,현대차우,28353,27430,-923,5753922250,5571940500,-181981750,20251217
344820,KCC글라스,3639,2695,-944,97701025,72743650,-24957375,20251217
090435,아모레퍼시픽우,3236,2263,-973,144266975,100697500,-43569475,20251217
260970,에스앤디,5063,4075,-988,359614250,290055400,-69558850,20251217
005610,SPC삼립,2898,1906,-992,156271700,102673600,-53598100,20251217
016590,신대양제지,8260,7238,-1022,108303240,94452650,-13850590,20251217
003960,사조대림,1375,347,-1028,51789625,13056750,-38732875,20251217
306200,세아제강,1508,465,-1043,179001950,55272200,-123729750,20251217
002320,한진,4510,3446,-1064,93910700,71818775,-22091925,20251217
006405,삼성SDI우,1490,411,-1079,269962750,74540200,-195422550,20251217
004690,삼천리,2563,1465,-1098,335899400,192309600,-143589800,20251217
00104K,CJ4우(전환),1523,425,-1098,237244500,66237750,-171006750,20251217
039840,디오,5022,3892,-1130,84506040,65700390,-18805650,20251217
006120,SK디스커버리,2267,1129,-1138,135817900,67296600,-68521300,20251217
200130,콜마비앤에이치,7105,5962,-1143,93511425,78601190,-14910235,20251217
002380,KCC,5163,4012,-1151,2184456500,1696545000,-487911500,20251217
001460,BYC,2744,1563,-1181,122213200,69147775,-53065425,20251217
112290,와이씨켐,8593,7403,-1190,172540440,149196615,-23343825,20251217
298040,효성중공업,24465,23274,-1191,47126123500,44969395500,-2156728000,20251217
083930,아바코,10357,9156,-1201,150212830,132592190,-17620640,20251217
028100,동아지질,8056,6842,-1214,135544120,115519870,-20024250,20251217
005810,풍산홀딩스,3545,2330,-1215,132705550,87288800,-45416750,20251217
131290,티에스이,15633,14418,-1215,841638900,774385850,-67253050,20251217
402030,코난테크놀로지,3821,2564,-1257,77846800,52204000,-25642800,20251217
051500,CJ프레시웨이,2698,1389,-1309,74582450,38328300,-36254150,20251217
464080,에스오에스랩,328728,327414,-1314,3741868755,3783582725,41713970,20251217
051905,LG생활건강우,1510,192,-1318,172292100,21959300,-150332800,20251217
0030R0,대신밸류리츠,16391,15055,-1336,73481420,67676120,-5805300,20251217
161390,한국타이어앤테크놀로지,127629,126275,-1354,7740967300,7662031850,-78935450,20251217
039570,HDC랩스,2418,1054,-1364,20566560,8977950,-11588610,20251217
339770,교촌에프앤비,11616,10177,-1439,51054877,44937975,-6116902,20251217
009160,SIMPAC,51989,50550,-1439,283009540,275229340,-7780200,20251217
122900,아이마켓코리아,5583,4122,-1461,44370055,32770520,-11599535,20251217
02826K,삼성물산우B,3755,2251,-1504,555505100,332721100,-222784000,20251217
037460,삼지전자,11629,10119,-1510,163627140,142757640,-20869500,20251217
0007C0,아크릴,288625,287067,-1558,18826589750,18643888450,-182701300,20251217
060720,KH바텍,15599,13991,-1608,175635455,157566575,-18068880,20251217
016580,환인제약,4963,3354,-1609,57570650,39097320,-18473330,20251217
215200,메가스터디교육,5961,4327,-1634,264809800,192378550,-72431250,20251217
043150,바텍,9609,7972,-1637,187649720,155877370,-31772350,20251217
237880,클리오,16384,14744,-1640,225143400,202594870,-22548530,20251217
298020,효성티앤씨,5874,4233,-1641,1374760000,990590000,-384170000,20251217
270660,에브리봇,30029,28366,-1663,593614245,560804475,-32809770,20251217
003350,한국화장품제조,2373,691,-1682,117507000,34265750,-83241250,20251217
023160,태광,57097,55351,-1746,1352836700,1313695675,-39141025,20251217
451800,한화리츠,78274,76525,-1749,314850244,307161385,-7688859,20251217
282330,BGF리테일,9160,7410,-1750,1032046650,835238150,-196808500,20251217
064760,티씨케이,54475,52604,-1871,7884531750,7590499550,-294032200,20251217
043370,피에이치에이,13568,11633,-1935,167593830,143128870,-24464960,20251217
007700,F&F홀딩스,6719,4784,-1935,142845500,101193450,-41652050,20251217
082640,동양생명,44439,42493,-1946,299957060,285879600,-14077460,20251217
092460,한라IMS,36937,34960,-1977,622957350,590223265,-32734085,20251217
003090,대웅,19267,17208,-2059,455012750,406057175,-48955575,20251217
017390,서울가스,5010,2933,-2077,331098700,194032900,-137065800,20251217
453340,현대그린푸드,5517,3393,-2124,90273170,55544955,-34728215,20251217
061090,세나테크놀로지,5900,3735,-2165,289054350,184516100,-104538250,20251217
046890,서울반도체,16389,14215,-2174,103913515,90122030,-13791485,20251217
102710,이엔에프테크놀로지,18517,16336,-2181,813799650,717858700,-95940950,20251217
003120,일성아이에스,2452,249,-2203,55009600,5636750,-49372850,20251217
051900,LG생활건강,25578,23328,-2250,6804160250,6205249250,-598911000,20251217
089860,롯데렌탈,13229,10924,-2305,427667425,353020150,-74647275,20251217
226320,잇츠한불,3930,1593,-2337,46572750,18844160,-27728590,20251217
112040,위메이드,33181,30791,-2390,862886700,801498075,-61388625,20251217
185750,종근당,14422,11947,-2475,1245741100,1032072500,-213668600,20251217
000680,LS네트웍스,30347,27847,-2500,100464400,92400165,-8064235,20251217
085620,미래에셋생명,13933,11412,-2521,124066805,101783940,-22282865,20251217
382900,범한퓨얼셀,15030,12503,-2527,421848250,350553425,-71294825,20251217
030200,KT,40287,37749,-2538,2191226252,2054011752,-137214500,20251217
025620,차AI헬스케어,4564,2001,-2563,54824920,24094900,-30730020,20251217
372170,윤성에프앤씨,4598,2031,-2567,152731000,67351650,-85379350,20251217
168360,펨트론,13802,11154,-2648,219136440,177633310,-41503130,20251217
092130,이크레더블,5168,2428,-2740,93903400,44175010,-49728390,20251217
000490,대동,24950,22194,-2756,244266415,217636530,-26629885,20251217
003850,보령,86190,83412,-2778,805096520,779071555,-26024965,20251217
272550,삼양패키징,5219,2432,-2787,74156470,34595480,-39560990,20251217
114840,아이패밀리에스씨,32476,29687,-2789,475976050,432899430,-43076620,20251217
140860,파크시스템스,22502,19694,-2808,4785592500,4190002250,-595590250,20251217
445090,에이직랜드,7775,4919,-2856,207392900,131195100,-76197800,20251217
001040,CJ,31777,28882,-2895,5576349900,5075323900,-501026000,20251217
033270,유나이티드제약,13962,11056,-2906,281242270,222493620,-58748650,20251217
060150,인선이엔티,7918,4996,-2922,35345355,22310322,-13035033,20251217
300720,한일시멘트,28449,25504,-2945,564492940,505282535,-59210405,20251217
298050,HS효성첨단소재,6867,3912,-2955,1307215600,749859500,-557356100,20251217
006650,대한유화,25185,22201,-2984,3944880450,3474938350,-469942100,20251217
072710,농심홀딩스,5524,2527,-2997,511046250,235238400,-275807850,20251217
005680,삼영전자,4604,1601,-3003,49532580,17178560,-32354020,20251217
018670,SK가스,6336,3116,-3220,1531261250,750834500,-780426750,20251217
039440,에스티아이,93970,90732,-3238,2860033900,2747178300,-112855600,20251217
058970,엠로,13144,9900,-3244,475472850,357676250,-117796600,20251217
084850,아이티엠반도체,8212,4913,-3299,85074410,50883690,-34190720,20251217
399720,가온칩스,9398,6002,-3396,437074825,279528725,-157546100,20251217
126720,수산인더스트리,10116,6679,-3437,220284300,145785600,-74498700,20251217
322310,오로스테크놀로지,17354,13849,-3505,388828425,309732000,-79096425,20251217
028260,삼성물산,129329,125791,-3538,31240751000,30368428500,-872322500,20251217
017810,풀무원,11535,7992,-3543,149926340,103838450,-46087890,20251217
005500,삼진제약,6034,2487,-3547,122876650,50715950,-72160700,20251217
009450,경동나비엔,12348,8783,-3565,704801500,501405800,-203395700,20251217
457550,우진엔텍,21062,17492,-3570,445827875,369992000,-75835875,20251217
00088K,한화3우B,13036,9461,-3575,477405000,346934750,-130470250,20251217
079940,가비아,33790,30184,-3606,1089938250,975424925,-114513325,20251217
020560,아시아나항공,10561,6913,-3648,86393135,56569355,-29823780,20251217
084110,휴온스글로벌,14396,10729,-3667,744576850,553816800,-190760050,20251217
053690,한미글로벌,10839,7133,-3706,195329400,128880710,-66448690,20251217
377740,바이오노트,8487,4774,-3713,47611280,26830470,-20780810,20251217
065710,서호전기,7525,3756,-3769,392778400,195929700,-196848700,20251217
280360,롯데웰푸드,4748,962,-3786,570534600,115788300,-454746300,20251217
271940,일진하이솔루스,11748,7832,-3916,165086700,110139520,-54947180,20251217
005300,롯데칠성,13359,9426,-3933,1781968300,1256502600,-525465700,20251217
039490,키움증권,31102,27154,-3948,8590794000,7498327250,-1092466750,20251217
006730,서부T&D,214914,210955,-3959,2706720925,2645936755,-60784170,20251217
192400,쿠쿠홀딩스,12166,8203,-3963,367647350,247944850,-119702500,20251217
137400,피엔티,15831,11816,-4015,637867750,475627400,-162240350,20251217
456040,OCI,18542,14522,-4020,1122622300,882622900,-239999400,20251217
028300,HLB,71575,67448,-4127,3314008475,3123169325,-190839150,20251217
009240,한샘,19822,15680,-4142,911173900,720955475,-190218425,20251217
104700,한국철강,5034,869,-4165,50472430,8704630,-41767800,20251217
278280,천보,17031,12836,-4195,897641050,676206150,-221434900,20251217
348210,넥스틴,23121,18907,-4214,1534965300,1248867900,-286097400,20251217
108320,LX세미콘,28560,24325,-4235,1443851600,1229293850,-214557750,20251217
005387,현대차2우B,18936,14635,-4301,3915634750,3029200000,-886434750,20251217
036560,KZ정밀,6500,2195,-4305,101506770,34029330,-67477440,20251217
010130,고려아연,12916,8552,-4364,17906061000,11872413000,-6033648000,20251217
069260,TKG휴켐스,38954,34589,-4365,774013400,688345150,-85668250,20251217
000120,CJ대한통운,18409,14004,-4405,1755759800,1335332650,-420427150,20251217
011760,현대코퍼레이션,10094,5670,-4424,226780950,127490350,-99290600,20251217
145020,휴젤,68366,63928,-4438,16759957250,15665584750,-1094372500,20251217
035420,NAVER,274167,269709,-4458,63323214000,62248065250,-1075148750,20251217
089980,상아프론테크,7382,2717,-4665,123840275,45581190,-78259085,20251217
003547,대신증권2우B,5531,793,-4738,111181950,15911475,-95270475,20251217
003520,영진약품,64877,60114,-4763,127878312,118525581,-9352731,20251217
045100,한양이엔지,8015,3221,-4794,169849250,68462000,-101387250,20251217
015360,INVENI,7135,2340,-4795,491198500,161591900,-329606600,20251217
053210,스카이라이프,8600,3769,-4831,46773090,20458270,-26314820,20251217
380550,뉴로핏,201414,196565,-4849,5403465325,5243773200,-159692125,20251217
472850,폰드그룹,29167,24301,-4866,305116645,253018070,-52098575,20251217
445680,큐리옥스바이오시스템즈,56061,51125,-4936,5323964600,4869639300,-454325300,20251217
079550,LIG넥스원,33035,28018,-5017,12695200250,10768929750,-1926270500,20251217
006110,삼아알미늄,19244,14203,-5041,493166400,362515975,-130650425,20251217
036030,케이티알파,7925,2822,-5103,45646910,16272820,-29374090,20251217
234340,헥토파이낸셜,24501,19381,-5120,388477960,309242710,-79235250,20251217
461300,아이스크림미디어,9964,4808,-5156,172289950,83458930,-88831020,20251217
271980,제일약품,12459,7282,-5177,197704000,116189640,-81514360,20251217
039130,하나투어,23657,18426,-5231,1145110350,892551525,-252558825,20251217
048870,시너지이노베이션,189847,184611,-5236,470066315,454154686,-15911629,20251217
007340,DN오토모티브,41314,36057,-5257,1163800225,1017740600,-146059625,20251217
097950,CJ제일제당,19037,13758,-5279,3969750500,2871234250,-1098516250,20251217
033920,무학,16184,10869,-5315,142630910,95277550,-47353360,20251217
054210,이랜텍,18732,13391,-5341,171076170,121749130,-49327040,20251217
416180,신성에스티,13012,7633,-5379,470322275,275286525,-195035750,20251217
171090,선익시스템,16911,11522,-5389,892866200,605780500,-287085700,20251217
035760,CJ ENM,10849,5442,-5407,674049500,338099050,-335950450,20251217
099430,바이오플러스,52789,47380,-5409,287469685,260078550,-27391135,20251217
068270,셀트리온,115513,110079,-5434,21405543750,20421432200,-984111550,20251217
323990,박셀바이오,20246,14807,-5439,205137030,150531050,-54605980,20251217
126700,하이비젼시스템,26847,21403,-5444,428689460,342419970,-86269490,20251217
005490,POSCO홀딩스,80642,75118,-5524,25255681250,23587122750,-1668558500,20251217
267270,HD현대건설기계,58565,52975,-5590,6196422650,5594201250,-602221400,20251217
481070,에이유브랜즈,15035,9416,-5619,318704725,197663350,-121041375,20251217
103590,일진전기,144576,138906,-5670,8112275350,7775184200,-337091150,20251217
034810,해성산업,22236,16544,-5692,181805915,134964330,-46841585,20251217
036530,SNT홀딩스,9536,3657,-5879,573424700,220267000,-353157700,20251217
071320,지역난방공사,12198,6260,-5938,1325027800,680119000,-644908800,20251217
206640,바디텍메드,12812,6844,-5968,169157800,90488410,-78669390,20251217
228760,지노믹트리,25007,18825,-6182,650423475,489192600,-161230875,20251217
009680,모토닉,14080,7878,-6202,159195040,89322830,-69872210,20251217
060980,HL홀딩스,15805,9587,-6218,766308400,464935375,-301373025,20251217
079900,전진건설로봇,21809,15543,-6266,1077663400,764214600,-313448800,20251217
043260,성호전자,434051,427767,-6284,2764306790,2701536345,-62770445,20251217
121600,나노신소재,14886,8585,-6301,839171450,484640900,-354530550,20251217
179290,엠아이텍,42968,36661,-6307,266699550,228093610,-38605940,20251217
241590,화승엔터프라이즈,96521,90166,-6355,514781155,480122955,-34658200,20251217
336260,두산퓨얼셀,95128,88717,-6411,2893398375,2698087775,-195310600,20251217
003300,한일홀딩스,11640,5225,-6415,206763640,92662450,-114101190,20251217
012750,에스원,24836,18371,-6465,1868711100,1379796700,-488914400,20251217
089890,코세스,83634,77101,-6533,1623066190,1487580465,-135485725,20251217
352480,씨앤씨인터내셔널,10492,3809,-6683,336274075,123311150,-212962925,20251217
036570,엔씨소프트,34667,27890,-6777,6812885250,5489560650,-1323324600,20251217
097520,엠씨넥스,14608,7763,-6845,412969275,219245450,-193723825,20251217
014830,유니드,15839,8981,-6858,1112177550,628883000,-483294550,20251217
051980,중앙첨단소재,444913,437939,-6974,1240624209,1234368568,-6255641,20251217
026890,스틱인베스트먼트,24696,17709,-6987,257949390,184623260,-73326130,20251217
001120,LX인터내셔널,30348,23258,-7090,1035413675,791612500,-243801175,20251217
018250,애경산업,14080,6943,-7137,191926030,94665910,-97260120,20251217
215000,골프존,10931,3776,-7155,657977800,227782800,-430195000,20251217
139480,이마트,117993,110703,-7290,10705181950,10031857600,-673324350,20251217
101530,해태제과식품,9503,2183,-7320,65163050,14911950,-50251100,20251217
077970,STX엔진,109701,102363,-7338,4134751350,3826675025,-308076325,20251217
376270,HEM파마,17111,9753,-7358,796787350,455664950,-341122400,20251217
067080,대화제약,58683,51215,-7468,1107339130,961812890,-145526240,20251217
000100,유한양행,95870,88395,-7475,10953054600,10098598750,-854455850,20251217
281740,레이크머티리얼즈,95588,88085,-7503,1404306860,1295954025,-108352835,20251217
365340,성일하이텍,11729,4150,-7579,490749875,173746700,-317003175,20251217
084670,동양고속,16936,9350,-7586,2208550550,1219478200,-989072350,20251217
044450,KSS해운,10780,3074,-7706,102857620,29308785,-73548835,20251217
078020,LS증권,13442,5694,-7748,65013040,27554385,-37458655,20251217
099440,스맥,144744,136977,-7767,989054675,932321945,-56732730,20251217
0015S0,페스카로,724992,717170,-7822,19198322500,18932799425,-265523075,20251217
005250,녹십자홀딩스,39166,31159,-8007,664450120,528373820,-136076300,20251217
403850,더핑크퐁컴퍼니,90662,82536,-8126,2559252900,2328264475,-230988425,20251217
125490,한라캐스트,1225406,1217261,-8145,21178913265,20850095455,-328817810,20251217
117580,대성에너지,8897,747,-8150,71982510,6038350,-65944160,20251217
098070,한텍,18061,9819,-8242,594806100,323530550,-271275550,20251217
068930,디지털대성,15979,7481,-8498,127716500,59606850,-68109650,20251217
008730,율촌화학,14191,5642,-8549,415130050,165346300,-249783750,20251217
272450,진에어,19548,10982,-8566,136892460,76883680,-60008780,20251217
000990,DB하이텍,104387,95738,-8649,6801116650,6246365400,-554751250,20251217
389500,에스비비테크,87313,78663,-8650,3369943600,3008919000,-361024600,20251217
243840,신흥에스이씨,33759,25057,-8702,185677375,137530200,-48147175,20251217
454910,두산로보틱스,48811,40103,-8708,3914615000,3203326300,-711288700,20251217
006400,삼성SDI,61407,52672,-8735,18088981000,15515469500,-2573511500,20251217
361610,SK아이이테크놀로지,55313,46545,-8768,1576514825,1326870800,-249644025,20251217
038390,레드캡투어,10064,1166,-8898,117911725,13689240,-104222485,20251217
299030,하나기술,15345,6388,-8957,506974500,211017775,-295956725,20251217
031430,신세계인터내셔날,66071,56810,-9261,768395045,656248540,-112146505,20251217
394280,오픈엣지테크놀로지,35883,26578,-9305,414380800,307234800,-107146000,20251217
023590,다우기술,51483,42171,-9312,1988336950,1628753850,-359583100,20251217
047040,대우건설,666840,657361,-9479,2446178623,2436619218,-9559405,20251217
120110,코오롱인더,105779,96243,-9536,4933689875,4486285200,-447404675,20251217
006220,제주은행,30129,20572,-9557,350019950,238925840,-111094110,20251217
049070,인탑스,29137,19565,-9572,455584160,306315505,-149268655,20251217
484590,삼양컴텍,117055,107363,-9692,1553271690,1421673570,-131598120,20251217
011500,한농화성,26531,16690,-9841,411371895,258091590,-153280305,20251217
160190,하이젠알앤엠,64486,54601,-9885,3846466500,3226911200,-619555300,20251217
099190,아이센스,33333,23300,-10033,545459720,379647930,-165811790,20251217
094820,일진파워,24138,14047,-10091,269107940,156874420,-112233520,20251217
001750,한양증권,13534,3436,-10098,259359510,65949770,-193409740,20251217
295310,에이치브이엠,123165,112822,-10343,4456599825,4081280675,-375319150,20251217
090430,아모레퍼시픽,60774,50237,-10537,7451368250,6151797350,-1299570900,20251217
000390,삼화페인트,38931,28354,-10577,234919510,172103900,-62815610,20251217
119610,인터로조,19532,8926,-10606,344607490,157360610,-187246880,20251217
455900,엔젤로보틱스,39110,28308,-10802,1196835500,861780100,-335055400,20251217
310210,보로노이,26477,15632,-10845,5599064250,3308551500,-2290512750,20251217
420770,기가비스,14160,3248,-10912,438185875,100587300,-337598575,20251217
127120,제이에스링크,97298,86319,-10979,1687708155,1493599400,-194108755,20251217
090360,로보스타,72719,61725,-10994,5409077150,4568571500,-840505650,20251217
069080,웹젠,29611,18535,-11076,397410730,248705875,-148704855,20251217
388210,씨엠티엑스,133927,122849,-11078,12123473050,11143102900,-980370150,20251217
017800,현대엘리베이터,99825,88652,-11173,9052438500,8041973850,-1010464650,20251217
108860,셀바스AI,94929,83669,-11260,1143316760,1005961420,-137355340,20251217
005710,대원산업,19839,8512,-11327,289270670,123732210,-165538460,20251217
314930,바이오다인,55767,44361,-11406,776478100,618116060,-158362040,20251217
045390,대아티아이,78364,66939,-11425,303698666,259611949,-44086717,20251217
009410,태영건설,70079,58569,-11510,123383602,103021068,-20362534,20251217
448900,한국피아이엠,148616,137019,-11597,9169569850,8503254650,-666315200,20251217
389650,넥스트바이오메디컬,64410,52781,-11629,5403293200,4356837400,-1046455800,20251217
023530,롯데쇼핑,23442,11793,-11649,1765466350,890594050,-874872300,20251217
025860,남해화학,16667,5016,-11651,112362640,33854760,-78507880,20251217
064960,SNT모티브,22376,10648,-11728,762497225,364694850,-397802375,20251217
483650,달바글로벌,38116,26312,-11804,6016280350,4145302850,-1870977500,20251217
058820,CMG제약,125397,113592,-11805,244347136,222456283,-21890853,20251217
112610,씨에스윈드,56935,45051,-11884,2546606725,2013961450,-532645275,20251217
035150,백산,14347,2377,-11970,189320180,31444990,-157875190,20251217
026960,동서,41683,29605,-12078,1212294700,863386250,-348908450,20251217
030210,다올투자증권,12756,628,-12128,44943615,2214850,-42728765,20251217
090460,비에이치,65519,53202,-12317,1181175225,959915330,-221259895,20251217
194480,데브시스터즈,25371,12931,-12440,745735225,379224125,-366511100,20251217
008930,한미사이언스,32489,20030,-12459,1215994850,752407200,-463587650,20251217
089030,테크윙,76244,63688,-12556,3216907475,2683260175,-533647300,20251217
012450,한화에어로스페이스,38824,26205,-12619,34025683500,23002133500,-11023550000,20251217
304360,에스바이오메딕스,28634,15988,-12646,872929450,484777925,-388151525,20251217
234030,싸이닉솔루션,131832,119076,-12756,1157577950,1040662090,-116915860,20251217
005945,NH투자증권우,15333,2537,-12796,296223720,49028610,-247195110,20251217
005420,코스모화학,39245,26381,-12864,638646145,428983585,-209662560,20251217
033530,SJG세종,86383,73442,-12941,797536680,675241160,-122295520,20251217
128820,대성산업,14526,1540,-12986,138142250,13403270,-124738980,20251217
476040,오가노이드사이언스,113286,100143,-13143,4593989425,4045123825,-548865600,20251217
036890,진성티이씨,78334,64970,-13364,1056657795,879951900,-176705895,20251217
003720,삼영,176061,162356,-13705,1141404915,1043705895,-97699020,20251217
087010,펩트론,91770,77965,-13805,22806501000,19232323500,-3574177500,20251217
216080,제테마,56637,42716,-13921,317846230,242899780,-74946450,20251217
011790,SKC,25506,11569,-13937,2775558950,1257728750,-1517830200,20251217
404990,신한서부티엔디리츠,31117,16953,-14164,110073625,59792865,-50280760,20251217
005070,코스모신소재,40299,26080,-14219,2016834575,1302577650,-714256925,20251217
082800,비보존 제약,62180,47898,-14282,266653905,209043675,-57610230,20251217
068760,셀트리온제약,32531,18184,-14347,2045561950,1142880800,-902681150,20251217
005830,DB손해보험,95898,81480,-14418,12032521400,10226147500,-1806373900,20251217
462860,더즌,146276,131650,-14626,562115544,506393465,-55722079,20251217
025900,동화기업,23391,8728,-14663,211827230,78874240,-132952990,20251217
003220,대원제약,18012,3269,-14743,221447885,40263950,-181183935,20251217
389260,대명에너지,28874,14093,-14781,557007500,269748980,-287258520,20251217
357120,코람코라이프인프라리츠,25091,10291,-14800,107399950,43948070,-63451880,20251217
030000,제일기획,116472,101454,-15018,2664293675,2318474625,-345819050,20251217
323280,태성,109197,94116,-15081,5637426450,4821150700,-816275750,20251217
003490,대한항공,218795,203660,-15135,4857002625,4525091525,-331911100,20251217
024720,콜마홀딩스,34809,19665,-15144,346450040,195791330,-150658710,20251217
484810,티엑스알로보틱스,67771,52622,-15149,1052466065,816076130,-236389935,20251217
092200,디아이씨,221716,206548,-15168,2714784385,2486942190,-227842195,20251217
199820,제일일렉트릭,35965,20721,-15244,322028750,186506820,-135521930,20251217
065660,안트로젠,17939,2666,-15273,729069575,108955200,-620114375,20251217
000520,삼일제약,70291,54966,-15325,704777690,555325890,-149451800,20251217
469610,이노테크,32703,17193,-15510,980606200,513895150,-466711050,20251217
003000,부광약품,69641,54090,-15551,270094654,209080125,-61014529,20251217
317330,덕산테코피아,27627,12062,-15565,507594065,222342895,-285251170,20251217
225570,넥슨게임즈,33158,17429,-15729,405209870,213019770,-192190100,20251217
293940,신한알파리츠,54573,38770,-15803,300837745,213149515,-87688230,20251217
010690,화신,91638,75796,-15842,791142685,661383790,-129758895,20251217
0009K0,에임드바이오,862071,846229,-15842,63677630150,62245143050,-1432487100,20251217
001530,DI동일,28905,13028,-15877,585484875,263827100,-321657775,20251217
348340,뉴로메카,51795,35900,-15895,1593686575,1101300950,-492385625,20251217
121440,골프존홀딩스,25196,9248,-15948,135540940,50004890,-85536050,20251217
204270,제이앤티씨,43963,27971,-15992,892510220,565760375,-326749845,20251217
000250,삼천당제약,60314,44169,-16145,14126515500,10445387250,-3681128250,20251217
086890,이수앱지스,33389,17242,-16147,188457350,97471770,-90985580,20251217
066570,LG전자,284439,268248,-16191,27248412150,25679367600,-1569044550,20251217
458870,씨어스테크놀로지,49840,33554,-16286,5747581450,3848819850,-1898761600,20251217
095500,미래나노텍,42813,26487,-16326,476958270,294627095,-182331175,20251217
025320,시노펙스,102879,86507,-16372,688853210,581337460,-107515750,20251217
015860,일진홀딩스,34851,18324,-16527,256529880,134931360,-121598520,20251217
032500,케이엠더블유,60618,44006,-16612,931587770,676878610,-254709160,20251217
108380,대양전기공업,23762,7016,-16746,657736300,193704000,-464032300,20251217
