티커,종목명,날짜,외국인순매수,기관순매수
424960,스마트레이더시스템,20260506,-16086,13
094840,슈프리마에이치큐,20260506,19751,11040
412350,레이저쎌,20260506,-30553,30
038540,상상인,20260506,-33671,19078
498180,파워 종합채권(AA-이상)액티브,20260506,0,0
078140,대봉엘에스,20260506,-14112,0
411080,샌즈랩,20260506,-38352,0
389140,포바이포,20260506,-27844,-167
331920,셀레믹스,20260506,39923,4774
095270,웨이브일렉트로,20260506,1357,2944
059210,메타바이오메드,20260506,-20622,68
321260,프로이천,20260506,-490642,23799
059270,해성에어로보틱스,20260506,15818,-24478
357230,에이치피오,20260506,27766,6602
228670,레이,20260506,158222,-175264
051160,지어소프트,20260506,5639,214
054620,APS,20260506,27494,14
278650,HLB바이오스텝,20260506,0,0
100700,세운메디칼,20260506,-71034,596
066700,테라젠이텍스,20260506,12108,3710
019680,대교,20260506,18229,-13171
294630,서남,20260506,-88283,-1478
011810,STX,20260506,0,0
348350,위드텍,20260506,9508,133
101670,하이드로리튬,20260506,123020,0
056360,코위버,20260506,-23946,47
452200,민테크,20260506,-57294,-143169
277880,티에스아이,20260506,-53108,3
074430,아미노로직스,20260506,-63834,2733
058850,KTcs,20260506,-128173,-367
003310,대주산업,20260506,147760,0
298540,더네이쳐홀딩스,20260506,-22937,-4502
463020,뉴엔AI,20260506,4300,-1921
096240,크레버스,20260506,-23918,-587
006140,피제이전자,20260506,-18481,0
225530,HC보광산업,20260506,-3382,-605
053580,웹케시,20260506,-10910,-74
352090,스톰테크,20260506,-8434,146
010660,화천기계,20260506,-54897,-91
330350,위더스제약,20260506,-18462,30
264900,크라운제과,20260506,-11717,14300
023450,동남합성,20260506,566,1573
418470,KT밀리의서재,20260506,16940,314
053260,금강철강,20260506,235,0
033290,로젠,20260506,-110606,-10783
081180,쎄크,20260506,87286,3726
099750,이지케어텍,20260506,-25514,301
006660,삼성공조,20260506,-20919,9466
486240,DAISHIN343 AI반도체&인프라액티브,20260506,216,-5982
008260,NI스틸,20260506,-35485,-117
238090,앤디포스,20260506,27099,0
008700,아남전자,20260506,-352205,266
024740,한일단조,20260506,56437,0
084650,랩지노믹스,20260506,-30860,33439
228850,레이언스,20260506,1936,111
489460,바이오비쥬,20260506,-10709,-27
063080,컴투스홀딩스,20260506,-4011,2286
040910,아이씨디,20260506,57194,0
011000,진원생명과학,20260506,165878,-312
004590,한국가구,20260506,-8752,-239
001540,안국약품,20260506,-17156,-325
017370,우신시스템,20260506,-7643,-2387
031820,아이티센씨티에스,20260506,-87533,-32591
001275,부국증권우,20260506,-500,0
066430,아이로보틱스,20260506,-28576,42
019550,SBI인베스트먼트,20260506,0,0
142280,녹십자엠에스,20260506,-19039,0
052900,KX하이텍,20260506,-469896,-147117
063160,종근당바이오,20260506,-7742,-24
081150,티플랙스,20260506,21145,444
448710,코츠테크놀로지,20260506,-29376,644
036630,세종텔레콤,20260506,-718,1
026150,특수건설,20260506,-20726,159
265560,영화테크,20260506,-1047,96
011370,서한,20260506,15461,-1606
005740,크라운해태홀딩스,20260506,-5068,-56
205500,넥써쓰,20260506,841,-27498
002200,한국수출포장,20260506,-45521,-1394
064800,포니링크,20260506,0,0
217190,제너셈,20260506,19763,7353
004100,태양금속,20260506,-103774,11335
491700,HK 200,20260506,-451,338
006840,AK홀딩스,20260506,-5440,-210
009300,삼아제약,20260506,2290,3480
303810,동국생명과학,20260506,-4340,249
079980,휴비스,20260506,-4224,1258
030960,양지사,20260506,-9646,0
060590,씨티씨바이오,20260506,-47416,442
036420,콘텐트리중앙,20260506,-26419,3596
205470,휴마시스,20260506,0,0
003580,HLB글로벌,20260506,-18495,-1160
032560,황금에스티,20260506,7399,725
039340,한국경제TV,20260506,-4682,-2899
382480,지아이텍,20260506,17405,-358
119650,KC코트렐,20260506,0,0
208370,셀바스헬스케어,20260506,-16075,24
048530,인트론바이오,20260506,-3329,4
096350,대창솔루션,20260506,-31483,683
082850,우리바이오,20260506,117564,0
362320,청담글로벌,20260506,-28598,189
078935,GS우,20260506,-2324,1479
109070,주성코퍼레이션,20260506,19385,-5
046940,우원개발,20260506,-202995,1226
246720,아스타,20260506,0,0
000230,일동홀딩스,20260506,-10112,-6
299660,셀리드,20260506,-2560,-2738
091440,한울소재과학,20260506,13792,-5030
388870,파로스아이바이오,20260506,-33008,6095
173130,오파스넷,20260506,-10249,0
419050,삼기에너지솔루션즈,20260506,39819,1106
439580,블루엠텍,20260506,-120655,75
105740,디케이락,20260506,1010,-245
463480,모티브링크,20260506,-36607,-455
025550,한국선재,20260506,-186684,-131821
058860,KTis,20260506,-103508,44046
950190,고스트스튜디오,20260506,-8117,-504
212710,아이에스티이,20260506,309933,38070
014970,삼륭물산,20260506,13658,0
065530,와이어블,20260506,88737,8650
041930,SY동아,20260506,5184,-1
131400,이브이첨단소재,20260506,-60865,533
066790,씨씨에스,20260506,0,0
067290,JW신약,20260506,-181384,-517
043610,KT지니뮤직,20260506,-33945,0
048550,SM C&C,20260506,-95409,5955
041910,폴라리스AI파마,20260506,26342,95
163560,동일고무벨트,20260506,-14708,-131
413390,엠오티,20260506,-135913,-106
035610,솔본,20260506,-6921,0
347890,엠엑스온,20260506,-15598,4772
068240,다원시스,20260506,0,0
084670,동양고속,20260506,1807,-9
475430,키스트론,20260506,11961,-14
007980,TP,20260506,-21635,-3958
004840,DRB동일,20260506,-18893,-78
347860,알체라,20260506,20191,38
191420,테고사이언스,20260506,-10621,0
201490,미투온,20260506,-330814,-1642
002700,신일전자,20260506,-195583,-291
263600,덕우전자,20260506,10624,5
093920,서원인텍,20260506,-7999,921
067170,오텍,20260506,-165668,-599
234300,에스트래픽,20260506,-21441,1225
251630,브이원텍,20260506,1805,1
019540,일지테크,20260506,8165,2508
023000,삼원강재,20260506,-11889,-755
067370,선바이오,20260506,1702,601
066590,스모트로닉,20260506,-23440,-622
058400,KNN,20260506,0,5215
140070,서플러스글로벌,20260506,22803,3658
014440,영보화학,20260506,-39082,-81
299170,더블유에스아이,20260506,-11496,-426
002210,동성제약,20260506,0,0
019990,에너토크,20260506,-20774,101
072020,중앙백신,20260506,-6482,-93
083790,CG인바이츠,20260506,-101186,-581
058630,엠게임,20260506,-16564,106
311690,CJ 바이오사이언스,20260506,-13507,0
215790,이노인스트루먼트,20260506,86582,0
120240,대정화금,20260506,-16404,13
302430,이노메트리,20260506,6954,1769
241690,유니테크노,20260506,-38576,440
391710,코닉오토메이션,20260506,-24335,0
038460,바이오스마트,20260506,7568,0
170030,현대공업,20260506,1564,3
004650,창해에탄올,20260506,2089,419
348150,고바이오랩,20260506,6547,7696
011150,CJ씨푸드,20260506,-72271,224
315640,딥노이드,20260506,-76810,-7676
054670,대한뉴팜,20260506,-11045,230
006890,태경케미컬,20260506,-32736,-377
033230,인성정보,20260506,114333,397
459100,위츠,20260506,40058,208
002720,국제약품,20260506,-62865,-64
010960,삼호개발,20260506,-16198,11490
040420,정상제이엘에스,20260506,-28741,-1000
104040,디에스엠,20260506,0,0
049480,오픈베이스,20260506,-24163,973
004890,동일산업,20260506,175,108
060310,3S,20260506,-183534,-36
094940,푸른기술,20260506,3388,0
009180,한솔로지스틱스,20260506,-61068,-109
038680,에스넷,20260506,-46149,2
137950,제이씨케미칼,20260506,32219,206
096775,SK이노베이션우,20260506,2809,3
124560,태웅로직스,20260506,-62880,44
020710,시공테크,20260506,-8263,7874
013360,일성건설,20260506,8290,-167
305090,마이크로디지탈,20260506,-29382,-7107
155650,와이엠씨,20260506,-162438,0
203690,아크솔루션스,20260506,0,0
012700,리드코프,20260506,-29094,7365
320000,한울반도체,20260506,0,0
192250,케이사인,20260506,26162,-1998
175140,휴먼테크놀로지,20260506,-16627,0
001260,남광토건,20260506,8949,-38
039610,화성밸브,20260506,-16803,-1
071670,에이테크솔루션,20260506,-16263,0
000180,성창기업지주,20260506,-7348,1715
054040,한국컴퓨터,20260506,-8065,475
110790,크리스에프앤씨,20260506,2983,1
217500,러셀,20260506,-5823,36
453860,에이에스텍,20260506,662,0
039010,현대에이치티,20260506,-6553,-56
222110,팬젠,20260506,5703,0
134580,탑코미디어,20260506,-30419,610
461030,아이엠비디엑스,20260506,-12047,406
067570,엔브이에이치코리아,20260506,-69126,3802
000590,CS홀딩스,20260506,449,-8
061040,알에프텍,20260506,0,0
084730,팅크웨어,20260506,-11674,0
000105,유한양행우,20260506,1021,123
002600,조흥,20260506,-4,-1
044340,위닉스,20260506,4579,0
100220,비상교육,20260506,-17837,2440
024830,세원물산,20260506,-6113,0
048770,TPC로보틱스,20260506,921,-133
145170,노브랜드,20260506,6559,0
347000,센코,20260506,-26476,-53
302550,리메드,20260506,-39174,10246
227950,엔투텍,20260506,0,0
085310,엔케이,20260506,0,0
048910,대원미디어,20260506,-29542,543
241790,티이엠씨씨엔에스,20260506,71805,-2148
004720,팜젠사이언스,20260506,-40173,-420
232830,아이티센피엔에스,20260506,-144842,-49
010280,아이티센엔텍,20260506,-9270,0
478560,블랙야크아이앤씨,20260506,7275,791
004440,삼일씨엔에스,20260506,17854,-50
290660,다이나믹솔루션,20260506,36959,0
025560,미래산업,20260506,13856,-3
048430,유라테크,20260506,-15924,0
046210,HLB파나진,20260506,6842,0
033320,제이씨현시스템,20260506,19954,2
037440,희림,20260506,33978,0
382150,온코크로스,20260506,9240,-881
005750,대림바스,20260506,-31781,259
001560,제일연마,20260506,-2617,-214
348080,큐라티스,20260506,-49548,773
338100,NH프라임리츠,20260506,-64532,-10715
018500,동원금속,20260506,-80651,261
434960,DAISHIN343 K200,20260506,27,80
036090,위지트,20260506,0,0
065510,휴비츠,20260506,-22150,-164
003010,혜인,20260506,24437,1505
017650,대림제지,20260506,133,20
049180,셀루메드,20260506,0,0
128660,피제이메탈,20260506,-48845,994
183490,엔지켐생명과학,20260506,0,0
290670,대보마그네틱,20260506,-4752,1
440910,WON 미국우주항공방산,20260506,173,5459
055490,테이팩스,20260506,-10421,-4796
171120,라이온켐텍,20260506,101550,22810
950220,네오이뮨텍,20260506,161239,0
451250,삐아,20260506,-5606,-112
263800,데이타솔루션,20260506,21764,0
033130,디지틀조선,20260506,-63789,-405
216050,인크로스,20260506,-21973,21651
013870,지엠비코리아,20260506,-19673,2347
130580,나이스디앤비,20260506,-901,-520
109080,옵티시스,20260506,-27767,200
126880,제이엔케이글로벌,20260506,-113935,151
215360,우리산업,20260506,-49665,0
189860,서전기전,20260506,-190806,15209
214270,FSN,20260506,-91307,-671
111380,동인기연,20260506,-5046,463
007590,동방아그로,20260506,-601,-86
002800,신신제약,20260506,12036,17
032850,비트컴퓨터,20260506,10422,4
036640,HRS,20260506,-22869,3
032580,피델릭스,20260506,57712,639
408900,스튜디오미르,20260506,35789,5082
480370,씨케이솔루션,20260506,-128858,-5
011320,유니크,20260506,-2302,216
175250,아이큐어,20260506,0,0
071090,하이스틸,20260506,-103888,-71
412540,제일엠앤에스,20260506,0,0
187420,HLB제넥스,20260506,-6779,-10700
053280,예스24,20260506,-44958,1
208140,정다운,20260506,-35942,-3748
014950,삼익제약,20260506,-18393,0
214330,금호에이치티,20260506,-6642,-1864
443250,레뷰코퍼레이션,20260506,-7830,12924
012690,모나리자,20260506,-165330,470
001470,삼부토건,20260506,0,0
189330,씨이랩,20260506,10817,-41
222160,NPX,20260506,0,0
479960,위너스일렉,20260506,-25862,-3
037760,쎄니트,20260506,2360,0
120115,코오롱인더우,20260506,1277,-521
007280,한국특강,20260506,0,0
049470,비트플래닛,20260506,0,0
102370,케이옥션,20260506,193,303
023810,인팩,20260506,-7112,278
066980,한성크린텍,20260506,-12491,664
417790,트루엔,20260506,7852,-1
111710,남화산업,20260506,26,0
095910,에스에너지,20260506,-239898,628
099220,SDN,20260506,-154936,0
009200,무림페이퍼,20260506,-129161,-168
068290,삼성출판사,20260506,-11498,-983
261780,차백신연구소,20260506,44192,-9
378800,샤페론,20260506,47146,0
452400,이닉스,20260506,-8884,0
006090,사조오양,20260506,-2085,-69
016250,SGC E&C,20260506,-7292,-519
000850,화천기공,20260506,-890,-1309
123420,위메이드플레이,20260506,1412,-101
900250,크리스탈신소재,20260506,-364372,0
016090,대현,20260506,-283302,141576
053450,세코닉스,20260506,21223,0
014470,부방,20260506,-162621,1149
099410,동방선기,20260506,24025,0
104620,노랑풍선,20260506,2945,0
214260,라파스,20260506,-6690,78
006880,신송홀딩스,20260506,-34630,45
444490,WON 미국S&P500,20260506,0,-328
092300,현우산업,20260506,5772,-25447
040350,크레오에스지,20260506,0,0
229000,젠큐릭스,20260506,-90458,3586
047400,유니온머티리얼,20260506,35791,-726
424980,마이크로투나노,20260506,5642,-1
317690,퀀타매트릭스,20260506,-6181,351
045660,에이텍,20260506,-12206,0
163280,에어레인,20260506,-5486,1306
060560,HC홈센타,20260506,4024,-2
027830,대성창투,20260506,-62958,38
333620,엔시스,20260506,-3531,153
246690,TS인베스트먼트,20260506,-246196,-6969
168330,내츄럴엔도텍,20260506,-5342,3670
009770,삼정펄프,20260506,-416,-102
080010,이상네트웍스,20260506,1483,0
017480,삼현철강,20260506,-25476,-902
032540,TJ미디어,20260506,262,4
234100,폴라리스세원,20260506,0,0
027050,코리아나,20260506,297,51
204840,지엘팜텍,20260506,-266154,-608
010040,한국내화,20260506,2167,1803
021050,서원,20260506,-49735,-190
307870,비투엔,20260506,-25899,788
040610,SG&G,20260506,0,0
069730,DSR제강,20260506,-70364,-59
041460,한국전자인증,20260506,-25083,6
291650,압타머사이언스,20260506,-42320,-596
153710,옵티팜,20260506,-14424,0
288620,에스프리즘,20260506,15289,1
072470,우리산업홀딩스,20260506,4728,-21
127980,화인써키트,20260506,26078,373
352910,오비고,20260506,-1663,86
147760,피엠티,20260506,10242,0
101140,인바이오젠,20260506,-3618,-2
089850,유비벨록스,20260506,322,-1
207760,미스터블루,20260506,-121284,1054
340360,다보링크,20260506,9314,0
318160,셀바이오휴먼텍,20260506,-26975,1730
013700,까뮤이앤씨,20260506,-49407,542
011390,부산산업,20260506,50,-3
435570,에르코스,20260506,-5010,-6
042110,에스씨디,20260506,3826,0
261520,이지스,20260506,-23929,282
136410,아셈스,20260506,-15112,2
087260,모바일어플라이언스,20260506,7387,0
159580,제로투세븐,20260506,-5240,-81
900260,로스웰,20260506,13474,0
222420,쎄노텍,20260506,-201255,0
373200,엑스플러스,20260506,0,0
094850,참좋은여행,20260506,-19610,0
036000,예림당,20260506,-5151,205
234920,자이글,20260506,0,0
002795,아모레퍼시픽홀딩스우,20260506,-1946,18
061250,화일약품,20260506,-5271,0
039240,경남스틸,20260506,4194,0
043650,국순당,20260506,-11985,-420
003925,남양유업우,20260506,3258,1152
001620,케이비아이동국실업,20260506,0,0
000725,현대건설우,20260506,318,2000
024900,디와이덕양,20260506,-26465,9895
122310,제노레이,20260506,1780,0
184230,SGA솔루션즈,20260506,0,0
446840,지슨,20260506,-32098,-17384
053050,지에스이,20260506,-77108,3
012790,신일제약,20260506,-9966,830
004060,SG세계물산,20260506,-111335,-63679
162300,신스틸,20260506,5985,110
347740,피엔케이피부임상연구센타,20260506,7355,172
396690,미래에셋글로벌리츠,20260506,69373,-54788
067920,이글루,20260506,18105,912
039420,케이엘넷,20260506,81565,0
294140,레몬,20260506,-4720,-28
360350,코셈,20260506,-29779,9
064240,홈캐스트,20260506,-43092,45
457370,한켐,20260506,7464,0
170790,파이오링크,20260506,9001,1
054930,유신,20260506,-3914,420
111110,호전실업,20260506,-15708,-47
060570,드림어스컴퍼니,20260506,-100083,-58984
317850,대모,20260506,-20015,1
004540,깨끗한나라,20260506,-42907,-202
038060,루멘스,20260506,-344880,6439
006980,우성,20260506,89,-111
024910,경창산업,20260506,-83816,0
073640,테라사이언스,20260506,0,0
033170,시그네틱스,20260506,23981,0
003780,진양산업,20260506,-41837,-55
129260,인터지스,20260506,-14177,-125
043710,코스리거글로벌,20260506,0,0
001465,BYC우,20260506,71,0
001550,조비,20260506,5518,-115
332370,아이디피,20260506,736,0
460870,에스엠씨지,20260506,-48770,3234
005670,푸드웰,20260506,-17753,0
000220,유유제약,20260506,-20743,-67
177900,쓰리에이로직스,20260506,-1794,13
256630,포인트엔지니어링,20260506,0,0
010470,오리콤,20260506,-16438,617
199550,레이저옵텍,20260506,-26256,-994
458350,에스팀,20260506,-9479,-1
444530,심플랫폼,20260506,-13462,722
109860,동일금속,20260506,-268,-286
004830,덕성,20260506,-8000,-161
155660,DSR,20260506,-29323,-799
049550,잉크테크,20260506,2098,0
123010,알엔티엑스,20260506,-9902,-34
260930,씨티케이,20260506,-51533,-403
460470,아이빔테크놀로지,20260506,53836,-292
039020,이건홀딩스,20260506,1737,-430
058730,다스코,20260506,-17313,-343
000910,유니온,20260506,-43783,-49
036670,삼양케이씨아이,20260506,-3277,0
007815,코리아써우,20260506,6,0
036120,서울평가정보,20260506,-144206,-217
488720,WON 종합채권(AA-이상)액티브,20260506,137,-137
037230,한국팩키지,20260506,25435,8290
009835,한화솔루션우,20260506,5959,816
094970,제이엠티,20260506,-57832,2175
092440,기신정기,20260506,-6389,10185
351330,이삭엔지니어링,20260506,6687,-108
089790,제이티,20260506,122467,3828
100030,인지소프트,20260506,-3047,6252
226330,신테카바이오,20260506,-150628,-73
007370,진양제약,20260506,-10788,0
372910,한컴라이프케어,20260506,-21598,-5962
010240,흥국,20260506,-14828,-25
033310,엠투엔,20260506,-51990,73
092780,DYP,20260506,-11629,-367
072990,에이치시티,20260506,-58592,-518
097800,윈팩,20260506,0,0
198080,캐프,20260506,-12941,2495
052220,iMBC,20260506,-81149,325
024950,삼천리자전거,20260506,3387,181
950200,소마젠,20260506,-20634,0
104540,코렌텍,20260506,-4736,0
317530,에피소드컴퍼니,20260506,627,0
002140,고려산업,20260506,-58577,-97
331380,포커스에이아이,20260506,-73823,0
378850,화승알앤에이,20260506,-14669,-78
458030,WON 국공채머니마켓액티브,20260506,0,32
263690,디알젬,20260506,-4984,415
273060,와이즈버즈,20260506,3803,95017
042940,상지건설,20260506,-15525,52
015710,코콤,20260506,-26747,0
198440,강동씨앤엘,20260506,-15181,-85
088910,동우팜투테이블,20260506,-23171,17531
001840,이화공영,20260506,0,0
246960,SCL사이언스,20260506,-7156,131
004410,서울식품,20260506,0,0
006490,인스코비,20260506,-334548,-215
294090,이오플로우,20260506,0,0
219550,디와이디,20260506,-19693,58
009190,대양금속,20260506,51032,-789
065500,오리엔트정공,20260506,-577463,0
037330,인지디스플레,20260506,2383,2432
005305,롯데칠성우,20260506,-1445,156
373160,데이원컴퍼니,20260506,4143,8965
050960,수산아이앤티,20260506,-1188,0
008370,원풍,20260506,201,0
004780,대륙제관,20260506,-8263,-1958
006345,대원전선우,20260506,0,0
137080,나래나노텍,20260506,-7636,0
299900,위지윅스튜디오,20260506,-409827,3757
173940,에프엔씨엔터,20260506,-1354,-200
082210,옵트론텍,20260506,23523,0
072130,유엔젤,20260506,-46389,-261
053270,구영테크,20260506,-45642,240
393210,토마토시스템,20260506,7605,-71
321820,아티스트컴퍼니,20260506,-55722,0
317870,엔바이오니아,20260506,-13022,0
053620,태양,20260506,425,0
196300,HLB펩,20260506,-9168,0
053350,이니텍,20260506,-19602,-505
002760,보락,20260506,-166620,-332
143540,영우디에스피,20260506,-44359,71
153460,네이블,20260506,-17710,-622
068330,일신바이오,20260506,-49218,999
006370,대구백화점,20260506,-16627,-60
384470,코어라인소프트,20260506,-20473,160
185490,아이진,20260506,-67064,36
303360,프로티아,20260506,-4066,4949
066670,디티씨,20260506,-59719,-27426
004770,써니전자,20260506,-74709,10702
035460,기산텔레콤,20260506,64133,0
429270,시지트로닉스,20260506,4242,-4
045340,토탈소프트,20260506,-411,0
150900,파수AI,20260506,-72443,-4066
238120,얼라인드,20260506,-9052,0
105550,엣지파운드리,20260506,28592,42
004450,삼화왕관,20260506,-59,47
063440,SM Life Design,20260506,-65965,-152
189980,흥국에프엔비,20260506,-154639,0
223310,사토시홀딩스,20260506,0,0
065170,비엘팜텍,20260506,104566,0
459550,알트,20260506,-36083,0
003475,유안타증권우,20260506,-61886,28689
218150,미래생명자원,20260506,-55314,1
072770,멤레이비티,20260506,0,0
289220,자이언트스텝,20260506,-59499,703
038010,제일테크노스,20260506,-4898,9295
003465,유화증권우,20260506,0,0
376930,노을,20260506,-31277,0
053980,오상자이엘,20260506,-41973,0
000890,보해양조,20260506,0,0
054300,팬스타엔터프라이즈,20260506,-58087,79
099520,DGI,20260506,0,0
123700,SJM,20260506,-3984,-287
215090,솔디펜스,20260506,-12080,15033
010770,평화홀딩스,20260506,918,-47
219420,링크제니시스,20260506,9498,0
245620,EDGC,20260506,0,0
004920,씨아이테크,20260506,-34861,2512
126640,화신정공,20260506,-53801,-1153
007680,대원,20260506,-3138,-1753
413640,비아이매트릭스,20260506,-6823,0
465480,인스피언,20260506,-33230,1978
033830,티비씨,20260506,0,22499
033200,모아텍,20260506,-5719,0
017180,명문제약,20260506,-62416,145
365590,하이딥,20260506,-29366,331
406820,뷰티스킨,20260506,-44,335
014190,원익큐브,20260506,-68416,-550
407400,꿈비,20260506,-44344,22
090410,덕신이피씨,20260506,-10024,817
052790,액토즈소프트,20260506,2736,394
038070,서린바이오,20260506,-30227,2
114450,그린생명과학,20260506,-9509,13705
033560,블루콤,20260506,-1707,0
440290,HB인베스트먼트,20260506,9206,210
451700,엔에이치스팩29호,20260506,-14026,-48320
043910,자연과환경,20260506,0,0
041650,상신브레이크,20260506,-15631,-3343
050110,캠시스,20260506,-107706,372
075180,새론오토모티브,20260506,165,1951
089150,케이씨티,20260506,-19611,0
357250,미래에셋맵스리츠,20260506,-17653,15094
419120,산돌,20260506,-27004,0
419080,엔젯,20260506,47302,-128
340930,유일에너테크,20260506,0,0
014910,성문전자,20260506,62665,426
025530,SJM홀딩스,20260506,525,368
002630,오리엔트바이오,20260506,-345300,-49
452300,캡스톤파트너스,20260506,-14637,9728
471820,셀로맥스사이언스,20260506,-10727,5000
096630,에스코넥,20260506,-135038,-46372
450330,하스,20260506,-23985,0
171010,램테크놀러지,20260506,-20940,-264
466410,사이냅소프트,20260506,-49,9
261200,덴티스,20260506,-24520,0
239890,피엔에이치테크,20260506,-311,-1
070300,엑스큐어,20260506,-40958,12745
217480,에스디생명공학,20260506,0,0
127710,아시아경제,20260506,-36712,113516
237820,플레이디,20260506,-6539,0
023350,한국종합기술,20260506,-1443,328
004910,조광페인트,20260506,-29333,-674
434480,모니터랩,20260506,-15644,0
100660,서암기계공업,20260506,-16982,0
105760,포스뱅크,20260506,-9091,0
277070,린드먼아시아,20260506,-1227,0
309930,조이웍스앤코,20260506,0,0
307280,원바이오젠,20260506,-400,-126
009320,아진전자부품,20260506,-223623,11125
189690,포시에스,20260506,12007,0
297570,알로이스,20260506,59880,-6587
190650,코리아에셋투자증권,20260506,14120,0
090080,평화산업,20260506,-171067,-202
057540,옴니시스템,20260506,-82718,0
206560,덱스터,20260506,-51867,-680
002410,범양건영,20260506,0,0
066130,하츠,20260506,-11971,-3225
196450,코아시아씨엠,20260506,-21028,709
179530,애드바이오텍,20260506,-76692,0
364950,에이아이코리아,20260506,-8802,422
073110,엘엠에스,20260506,201,0
311390,네오크레마,20260506,-37362,1
432430,와이랩,20260506,-13611,-3561
066360,체리부로,20260506,-40147,-1109
078590,휴림에이텍,20260506,0,0
104200,NHN벅스,20260506,-28629,-377
369370,블리츠웨이엔터테인먼트,20260506,19642,0
140950,파워 코스피100,20260506,40,-328
016600,큐캐피탈,20260506,0,0
452160,제이엔비,20260506,-3074,0
043340,에쎈테크,20260506,0,0
027740,마니커,20260506,0,0
119500,포메탈,20260506,-42032,23
012280,영화금속,20260506,-104848,1462
051390,YW,20260506,9157,239
056700,신화인터텍,20260506,-11604,40
097870,효성오앤비,20260506,-44213,234
093240,형지엘리트,20260506,-596309,-207
133820,화인베스틸,20260506,-35436,-17
340440,세림B&G,20260506,-191780,-8076
096610,알에프세미,20260506,0,0
001210,금호전기,20260506,6917,-109
008420,문배철강,20260506,-50572,4601
466910,엔에이치스팩30호,20260506,0,0
037950,엘컴텍,20260506,0,0
052460,아이크래프트,20260506,-39512,242
352700,씨앤투스,20260506,-12026,2729
020760,일진디스플,20260506,0,0
122350,삼기,20260506,-64600,-239
314140,알피바이오,20260506,-10201,0
007120,미래아이앤지,20260506,-9657,307
221840,하이즈항공,20260506,-1443,0
033540,파라텍,20260506,-146211,-58551
361570,알비더블유,20260506,-31985,2184
069410,엔텔스,20260506,-35247,62
260660,알리코제약,20260506,-7618,0
003080,SB성보,20260506,-2583,7400
442260,마이티 다이나믹퀀트액티브,20260506,-384,-59
000950,전방,20260506,-581,47
051490,나라엠앤디,20260506,-3014,0
006125,SK디스커버리우,20260506,1297,-1
049800,우진플라임,20260506,4000,-40
393970,대진첨단소재,20260506,0,0
263020,디케이앤디,20260506,-27531,504
060850,영림원소프트랩,20260506,-4333,116
014990,인디에프,20260506,108269,-21
464500,아이언디바이스,20260506,24729,0
011330,유니켐,20260506,-156903,181
053160,프리엠스,20260506,-2449,1
430690,한싹,20260506,-20073,0
026940,부국철강,20260506,-52392,-80
003060,에이프로젠바이오로직스,20260506,0,0
031310,아이즈비전,20260506,103995,231
009140,경인전자,20260506,-1196,-6
088340,유라클,20260506,4358,-74
122690,서진오토모티브,20260506,-5703,-723
007530,와이엠,20260506,5107,696
065130,탑엔지니어링,20260506,-16456,0
073570,리튬포어스,20260506,0,0
128540,에코캡,20260506,-73550,193
087600,픽셀플러스,20260506,-4798,0
476080,M83,20260506,-9193,475
079000,와토스코리아,20260506,-6963,-1430
355390,크라우드웍스,20260506,-4954,-45
219750,한국비티비,20260506,-14776,0
044960,이글벳,20260506,-33869,-3222
086040,바이오톡스텍,20260506,-13724,485
376290,씨유테크,20260506,13269,0
254120,자비스,20260506,497051,-346
002290,삼일기업공사,20260506,-12742,9629
103840,우양,20260506,-51408,0
403490,우듬지팜,20260506,-74252,1245
300120,라온피플,20260506,39092,1487
064480,브리지텍,20260506,-516,0
215380,우정바이오,20260506,-76397,-74
250000,보라티알,20260506,-3264,0
011420,갤럭시아에스엠,20260506,-27690,411
082660,코스나인,20260506,0,0
012160,영흥,20260506,-27071,-412
418250,시큐레터,20260506,0,0
046310,백금T&A,20260506,-31787,9914
306040,에스제이그룹,20260506,28181,-115
332290,누보,20260506,-361375,-730
199480,뱅크웨어글로벌,20260506,-1392,0
388610,지에프씨생명과학,20260506,-5728,-370
023440,제이스코홀딩스,20260506,0,0
080520,오디텍,20260506,9748,0
290090,트윔,20260506,-761,1
025880,케이씨피드,20260506,-105912,0
420570,제이투케이바이오,20260506,-6184,0
053950,경남제약,20260506,0,0
091590,남화토건,20260506,3106,-48
002920,유성기업,20260506,-33801,-486
407830,에셋플러스 글로벌플랫폼액티브,20260506,0,7048
263770,유에스티,20260506,-22448,0
129890,앱코,20260506,-17959,-217
140520,대창스틸,20260506,-1323,-915
069460,대호에이엘,20260506,0,0
065650,하이퍼코퍼레이션,20260506,0,0
006920,모헨즈,20260506,-22850,418
464280,티디에스팜,20260506,3821,2677
376180,피코그램,20260506,-13179,0
263700,케어랩스,20260506,-12082,598
106240,파인테크닉스,20260506,-13721,3
186230,그린플러스,20260506,-40547,-944
083550,케이엠,20260506,-56866,0
023960,에쓰씨엔지니어링,20260506,-3819,-1211
026040,제이에스티나,20260506,-16381,-32
351320,넥사다이내믹스,20260506,-4772,-633
044480,빌리언스,20260506,0,0
032790,엠젠솔루션,20260506,0,0
000215,DL우,20260506,-1421,-76
066910,손오공,20260506,0,0
019770,서연탑메탈,20260506,-21987,0
204020,그리티,20260506,-17473,0
080530,코디,20260506,0,0
160550,NEW,20260506,-23103,0
263810,상신전자,20260506,-11047,1
050860,아세아텍,20260506,-34156,0
469750,아이비젼웍스,20260506,-20228,39884
005030,부산주공,20260506,0,0
