티커,종목명,PER,EPS,PBR,외국인보유율,날짜
004985,성신양회우,6.56,1166.0,0.33,1.94,20260730
002995,금호건설우,9.36,1973.0,2.8,0.0,20260730
000325,노루홀딩스우,8.57,2445.0,0.44,2.79,20260730
090355,노루페인트우,10.69,975.0,0.51,0.76,20260730
004835,덕성우,15.93,216.0,0.54,2.12,20260730
433250,UNICORN R&D 액티브,-,-,-,0.0,20260730
470310,UNICORN 생성형AI강소기업액티브,-,-,-,0.0,20260730
000145,하이트진로홀딩스우,-,-202.0,0.37,1.92,20260730
009415,태영건설우,17.67,347.0,2.98,2.23,20260730
000545,흥국화재우,10.12,483.0,0.35,11.2,20260730
005965,동부건설우,7.34,2212.0,0.66,18.74,20260730
014825,동원시스템즈우,6.34,2025.0,0.43,0.38,20260730
007575,일양약품우,7.03,1032.0,0.52,1.06,20260730
014285,금강공업우,-,-1027.0,0.41,0.4,20260730
005745,크라운해태홀딩스우,4.69,1102.0,0.22,3.07,20260730
196170,알테오젠,115.73,2415.0,29.91,14.44,20260730
247540,에코프로비엠,164.96,585.0,5.29,14.91,20260730
086520,에코프로,156.19,452.0,4.35,19.31,20260730
036930,주성엔지니어링,682.64,144.0,7.65,8.24,20260730
277810,레인보우로보틱스,5828.12,64.0,54.44,4.54,20260730
058470,리노공업,25.81,2139.0,5.89,33.31,20260730
028300,HLB,-,-1473.0,9.59,18.48,20260730
240810,원익IPS,33.81,2257.0,3.78,15.99,20260730
214450,파마리서치,22.85,15228.0,5.78,4.56,20260730
298380,에이비엘바이오,-,-439.0,18.85,14.46,20260730
000250,삼천당제약,297.94,436.0,10.2,5.3,20260730
039030,이오테크닉스,39.95,6008.0,4.18,30.2,20260730
319660,피에스케이,29.49,3439.0,5.18,23.09,20260730
141080,리가켐바이오,-,-3772.0,6.13,12.39,20260730
087010,펩트론,-,-713.0,20.65,4.27,20260730
145020,휴젤,18.34,12242.0,2.42,56.37,20260730
214370,케어젠,113.33,435.0,11.24,4.46,20260730
214150,클래시스,18.11,2073.0,4.69,70.94,20260730
440110,파두,-,-1075.0,73.05,28.18,20260730
222800,심텍,-,-3307.0,3.99,12.48,20260730
403870,HPSP,28.96,986.0,7.92,32.4,20260730
108490,로보티즈,-,-444.0,6.51,5.62,20260730
095340,ISC,32.36,3291.0,4.02,31.53,20260730
257720,실리콘투,11.77,2808.0,4.4,7.44,20260730
319400,현대무벡스,215.0,90.0,13.72,1.15,20260730
347850,디앤디파마텍,-,-535.0,26.85,6.52,20260730
084370,유진테크,35.83,2473.0,4.18,36.72,20260730
263750,펄어비스,13.84,2320.0,2.05,7.99,20260730
095610,테스,29.9,3344.0,4.33,11.16,20260730
226950,올릭스,-,-577.0,13.78,8.17,20260730
310210,보로노이,-,-2751.0,20.12,8.11,20260730
178320,서진시스템,-,-2170.0,2.0,16.59,20260730
237690,에스티팜,25.13,3370.0,2.89,12.38,20260730
357780,솔브레인,20.75,10820.0,1.58,30.15,20260730
080220,제주반도체,15.24,3288.0,5.53,2.92,20260730
068760,셀트리온제약,42.86,903.0,3.93,5.14,20260730
058610,에스피지,179.86,427.0,6.38,3.91,20260730
005290,동진쎄미켐,13.13,2525.0,1.5,14.25,20260730
031980,피에스케이홀딩스,17.32,4458.0,3.26,7.6,20260730
067310,하나마이크론,16.0,1547.0,3.49,21.98,20260730
140860,파크시스템스,64.42,3524.0,6.88,38.26,20260730
131290,티에스이,22.05,6513.0,3.73,12.93,20260730
140410,메지온,-,-1222.0,100.0,25.3,20260730
064760,티씨케이,21.12,6545.0,2.93,68.78,20260730
098460,고영,56.8,397.0,4.34,24.39,20260730
041510,에스엠,11.6,5743.0,1.52,32.46,20260730
035900,JYP Ent.,12.11,3469.0,2.22,18.84,20260730
007390,네이처셀,-,-43.0,23.29,6.69,20260730
290650,엘앤씨바이오,-,-5531.0,6.25,22.56,20260730
089970,브이엠,26.0,1946.0,6.44,14.46,20260730
032820,우리기술,38.32,202.0,8.02,7.04,20260730
096530,씨젠,20.01,1257.0,1.12,18.29,20260730
060370,LS마린솔루션,91.47,258.0,1.92,2.1,20260730
089030,테크윙,259.35,123.0,5.58,15.09,20260730
183300,코미코,23.09,2356.0,3.92,25.62,20260730
010170,대한광통신,-,-192.0,9.6,6.01,20260730
082920,비츠로셀,17.31,1415.0,3.24,31.05,20260730
039200,오스코텍,19.56,1452.0,6.07,13.1,20260730
083650,비에이치아이,17.38,1991.0,5.85,13.9,20260730
420770,기가비스,65.17,1292.0,5.3,7.02,20260730
030530,원익홀딩스,53.6,250.0,1.02,6.01,20260730
437730,삼현,191.76,170.0,8.13,1.56,20260730
131970,두산테스나,38.0,1363.0,2.25,15.99,20260730
003380,하림지주,3.88,2291.0,0.26,9.31,20260730
950160,코오롱티슈진,-,-3467.0,7.86,6.06,20260730
195940,HK이노엔,11.74,2973.0,0.74,13.64,20260730
078600,대주전자재료,95.71,652.0,3.72,16.49,20260730
127120,제이에스링크,-,-525.0,10.71,2.68,20260730
218410,RFHIC,29.74,1187.0,2.57,27.99,20260730
241710,코스메카코리아,15.51,5159.0,3.36,21.34,20260730
166090,하나머티리얼즈,17.11,2522.0,1.72,22.03,20260730
043260,성호전자,2.03,5841.0,1.44,5.54,20260730
458870,씨어스,27.06,802.0,15.26,5.79,20260730
475830,오름테라퓨틱,-,-2264.0,7.22,7.31,20260730
293490,카카오게임즈,-,-1243.0,0.59,4.8,20260730
086450,동국제약,10.4,1648.0,1.14,15.14,20260730
491000,리브스메드,-,-975.0,4.3,5.39,20260730
031330,에스에이엠티,2.47,3059.0,1.02,9.54,20260730
085660,차바이오텍,-,-945.0,1.45,8.5,20260730
323280,태성,-,-57.0,5.73,5.17,20260730
101490,에스앤에스텍,12.19,2809.0,2.24,13.66,20260730
122870,와이지엔터테인먼트,19.05,1953.0,1.35,11.94,20260730
014620,성광벤드,20.79,1258.0,1.26,36.3,20260730
065350,신성델타테크,29.87,832.0,2.68,4.02,20260730
038500,삼표시멘트,13.84,456.0,0.87,4.66,20260730
347700,스피어,14.73,879.0,6.01,10.06,20260730
035760,CJ ENM,6.82,4455.0,0.22,11.92,20260730
213420,덕산네오룩스,10.89,2460.0,1.41,11.72,20260730
090710,휴림로봇,-,-140.0,5.34,5.62,20260730
083450,GST,12.06,2982.0,2.08,22.44,20260730
388720,유일로보틱스,-,-2797.0,7.06,14.82,20260730
204270,제이앤티씨,-,-1417.0,2.66,2.56,20260730
056190,SFA,12.81,1400.0,0.55,12.27,20260730
032190,다우데이타,2.54,6597.0,0.38,13.34,20260730
093320,케이아이엔엑스,30.13,4348.0,3.07,43.88,20260730
036540,SFA반도체,-,-73.0,1.32,5.96,20260730
281740,레이크머티리얼즈,51.6,187.0,4.56,10.48,20260730
328130,루닛,-,-1074.0,4.28,12.38,20260730
253450,스튜디오드래곤,43.58,483.0,0.84,9.18,20260730
079940,가비아,36.43,1293.0,3.41,41.37,20260730
099320,쎄트렉아이,52.51,1097.0,2.56,11.23,20260730
006730,서부T&D,7.2,1320.0,0.57,16.58,20260730
041830,인바디,15.73,2965.0,1.89,33.47,20260730
417200,LS머트리얼즈,1002.22,9.0,3.32,8.51,20260730
137400,피엔티,7.74,3316.0,0.9,6.43,20260730
445680,큐리옥스바이오시스템즈,-,-1563.0,11.52,9.18,20260730
033100,제룡전기,11.27,3240.0,2.55,4.3,20260730
053800,안랩,10.52,5028.0,1.3,25.8,20260730
232140,와이씨,26.44,270.0,1.54,7.68,20260730
388210,씨엠티엑스,-,-3244.0,2.98,6.5,20260730
476830,알지노믹스,-,-4859.0,11.09,12.51,20260730
251970,펌텍코리아,15.7,2955.0,1.91,13.36,20260730
225570,넥슨게임즈,-,-1265.0,2.29,3.23,20260730
100790,미래에셋벤처투자,12.83,821.0,1.44,8.16,20260730
115180,큐리언트,-,-871.0,20.18,6.91,20260730
067160,SOOP,5.48,8802.0,1.14,29.24,20260730
036830,솔브레인홀딩스,1.13,23806.0,0.31,6.88,20260730
252990,샘씨엔에스,24.51,370.0,2.94,7.41,20260730
074600,원익QnC,23.23,889.0,1.07,11.82,20260730
023160,태광,6.86,3054.0,0.84,23.06,20260730
052400,코나아이,6.02,6109.0,2.0,3.47,20260730
189300,인텔리안테크,15.07,3267.0,1.8,24.92,20260730
032500,케이엠더블유,-,-651.0,3.68,5.95,20260730
466100,클로봇,-,-56.0,8.74,5.15,20260730
019210,와이지-원,11.06,1260.0,1.12,25.9,20260730
086900,메디톡스,26.62,2660.0,1.31,16.19,20260730
048410,현대바이오,-,-222.0,4.54,7.32,20260730
041960,코미팜,-,-88.0,6.9,3.58,20260730
171090,선익시스템,5.94,8340.0,2.58,1.25,20260730
090360,로보스타,-,-211.0,5.71,2.47,20260730
399720,가온칩스,-,-886.0,9.11,0.07,20260730
102710,이엔에프테크놀로지,8.76,3986.0,1.07,22.52,20260730
119850,지엔씨에너지,12.48,2384.0,2.09,10.98,20260730
094170,동운아나텍,86.16,271.0,7.07,4.85,20260730
112040,위메이드,18.75,758.0,1.24,9.2,20260730
037460,삼지전자,2.45,11908.0,0.69,6.33,20260730
161580,필옵틱스,-,-1071.0,4.42,0.97,20260730
045100,한양이엔지,8.27,3259.0,0.68,18.86,20260730
211050,인카금융서비스,6.1,1556.0,2.11,1.81,20260730
222080,SFA넥셀,23.02,258.0,0.89,10.99,20260730
460930,현대힘스,20.54,633.0,1.81,0.67,20260730
034950,한국기업평가,17.96,5635.0,4.47,80.81,20260730
397030,에이프릴바이오,-,-442.0,4.65,13.65,20260730
060250,NHN KCP,8.79,1284.0,1.41,11.29,20260730
376300,디어유,17.95,1061.0,2.13,3.34,20260730
050890,쏠리드,8.12,913.0,1.19,19.13,20260730
052020,에스티큐브,-,-353.0,6.79,6.52,20260730
099190,아이센스,-,-209.0,1.32,25.75,20260730
033500,동성화인텍,6.9,2133.0,1.67,16.89,20260730
358570,지아이이노베이션,-,-546.0,4.06,8.06,20260730
035890,서희건설,3.54,539.0,0.33,3.43,20260730
340570,티앤엘,11.31,4757.0,2.1,14.4,20260730
439960,코스모로보틱스,-,-843.0,30.34,0.0,20260730
121600,나노신소재,58.94,604.0,1.66,7.01,20260730
490470,세미파이브,-,-1349.0,1.89,5.32,20260730
383310,에코프로에이치엔,30.97,670.0,1.43,9.43,20260730
053610,프로텍,8.7,5553.0,1.2,6.06,20260730
476060,온코닉테라퓨틱스,20.76,458.0,5.37,1.15,20260730
046890,서울반도체,-,-467.0,0.66,14.19,20260730
124500,아이티센글로벌,7.48,2468.0,2.99,6.45,20260730
376900,로킷헬스케어,-,-282.0,39.09,2.25,20260730
044490,태웅,51.84,408.0,0.69,4.37,20260730
215200,메가스터디교육,4.99,8157.0,0.87,28.99,20260730
101160,월덱스,8.94,2831.0,1.15,19.08,20260730
015750,성우하이텍,2.56,2011.0,0.24,5.99,20260730
082270,젬백스,-,-93.0,5.0,7.56,20260730
078130,국일제지,-,-22.0,3.38,0.0,20260730
475960,토모큐브,-,-255.0,10.44,2.07,20260730
095660,네오위즈,6.82,2696.0,0.67,21.25,20260730
059090,미코,59.85,199.0,2.35,22.94,20260730
336570,원텍,11.68,375.0,2.39,3.34,20260730
214430,아이쓰리시스템,21.07,2515.0,2.74,4.27,20260730
033790,피노,48.42,95.0,2.92,44.75,20260730
030520,한컴,11.41,1388.0,1.03,4.71,20260730
018290,브이티,6.81,1608.0,1.45,8.07,20260730
009520,포스코엠텍,86.6,106.0,3.29,7.18,20260730
456160,지투지바이오,-,-961.0,2.76,8.88,20260730
042000,카페24,9.51,1656.0,1.45,18.41,20260730
160190,하이젠알앤엠,-,-254.0,3.4,3.47,20260730
122640,예스티,390.91,44.0,2.64,6.0,20260730
295310,에이치브이엠,23.65,1296.0,3.86,7.24,20260730
069080,웹젠,12.87,912.0,0.51,29.63,20260730
056080,유진로봇,-,-227.0,14.15,21.11,20260730
036620,감성코퍼레이션,9.44,420.0,2.53,16.77,20260730
003800,에이스침대,5.79,5544.0,0.46,1.84,20260730
219130,타이거일렉,47.89,1159.0,5.73,2.9,20260730
013030,하이록코리아,6.56,4487.0,0.76,29.48,20260730
477850,마키나락스,-,-944.0,23.93,0.0,20260730
278280,천보,-,-6381.0,0.77,3.69,20260730
174900,앱클론,-,-742.0,6.08,13.1,20260730
272290,이녹스첨단소재,6.52,2652.0,0.8,8.8,20260730
144960,뉴파워프라즈마,19.95,391.0,1.06,7.09,20260730
486990,노타,-,-770.0,14.24,0.7,20260730
078340,컴투스,18.74,1478.0,0.33,11.0,20260730
199800,툴젠,-,-4189.0,6.28,1.39,20260730
036810,에프에스티,-,-687.0,1.24,9.07,20260730
104830,원익머트리얼즈,6.53,4045.0,0.62,18.25,20260730
365340,성일하이텍,-,-6820.0,2.96,4.93,20260730
041190,우리기술투자,3.0,1310.0,0.39,1.69,20260730
389470,인벤티지랩,110.0,225.0,3.79,12.14,20260730
348370,엔켐,-,-6298.0,0.68,3.11,20260730
025980,아난티,-,-551.0,0.45,8.22,20260730
064260,다날,-,-826.0,1.03,4.16,20260730
078020,LS증권,9.47,608.0,0.37,1.99,20260730
241770,메카로,23.62,1323.0,1.49,2.33,20260730
372320,큐로셀,-,-3336.0,12.81,1.52,20260730
126340,비나텍,-,-771.0,2.46,13.82,20260730
368770,파이버프로,24.88,387.0,6.61,3.61,20260730
236200,슈프리마,9.48,4755.0,1.12,26.86,20260730
077360,덕산하이메탈,-,-2193.0,1.47,5.5,20260730
027360,아주IB투자,22.46,114.0,1.15,13.54,20260730
425420,티에프이,15.29,1625.0,2.39,4.38,20260730
253590,네오셈,51.49,134.0,2.34,0.58,20260730
060280,큐렉소,139.62,52.0,3.05,5.53,20260730
078160,메디포스트,-,-2061.0,1.23,3.09,20260730
092730,네오팜,10.14,1829.0,1.51,26.58,20260730
204620,글로벌텍스프리,8.53,491.0,1.93,13.37,20260730
455900,엔젤로보틱스,-,-645.0,9.52,1.53,20260730
200710,에이디테크놀로지,49.77,437.0,2.06,1.19,20260730
332570,PS일렉트로닉스,10.51,590.0,2.1,0.09,20260730
025320,시노펙스,61.37,51.0,1.61,0.7,20260730
290550,디케이티,8.77,1644.0,1.3,4.92,20260730
121440,골프존홀딩스,16.66,401.0,0.35,6.89,20260730
348340,뉴로메카,-,-3119.0,7.88,6.67,20260730
064290,인텍플러스,1168.42,19.0,6.06,8.28,20260730
243070,휴온스,9.27,2562.0,0.75,15.35,20260730
025770,한국정보통신,7.71,979.0,0.8,63.33,20260730
170920,엘티씨,26.34,1010.0,2.01,6.89,20260730
089010,켐트로닉스,54.75,305.0,1.26,7.39,20260730
039440,에스티아이,16.18,1111.0,0.95,3.15,20260730
054950,제이브이엠,9.89,2330.0,1.14,19.64,20260730
033640,네패스,39.02,307.0,2.23,11.39,20260730
136480,하림,7.03,369.0,0.85,5.27,20260730
206650,유바이오로직스,9.32,798.0,1.52,7.17,20260730
033160,엠케이전자,42.4,263.0,0.65,14.38,20260730
389650,넥스트바이오메디컬,-,-4.0,5.44,2.33,20260730
017890,한국알콜,8.27,1570.0,0.48,22.25,20260730
309710,아이티켐,-,-1505.0,4.3,0.0,20260730
215600,신라젠,-,-175.0,2.54,3.9,20260730
089890,코세스,21.56,750.0,2.99,0.17,20260730
101930,인화정공,7.9,742.0,0.79,1.1,20260730
448900,한국피아이엠,-,-67.0,4.6,1.1,20260730
051500,CJ프레시웨이,5.15,4350.0,0.59,18.32,20260730
084110,휴온스글로벌,11.18,1878.0,0.47,7.86,20260730
182400,엔케이젠바이오텍코리아,-,-144.0,43.18,0.0,20260730
348210,넥스틴,-,-710.0,1.78,15.8,20260730
091700,파트론,8.09,654.0,0.51,26.25,20260730
092460,한라IMS,9.88,1548.0,1.34,0.45,20260730
025900,동화기업,-,-590.0,0.29,50.8,20260730
036890,진성티이씨,6.58,1797.0,0.77,13.37,20260730
035810,이지홀딩스,9.45,427.0,0.42,6.68,20260730
047920,HLB제약,69.56,114.0,1.71,0.01,20260730
200670,휴메딕스,5.04,4573.0,0.82,7.44,20260730
049070,인탑스,12.3,1272.0,0.36,6.08,20260730
376270,HEM파마,-,-3608.0,176.73,0.7,20260730
042520,한스바이오메드,-,-1807.0,3.47,5.59,20260730
228760,지노믹트리,-,-328.0,2.06,2.74,20260730
121800,비덴트,-,-534.0,0.42,1.55,20260730
036800,나이스정보통신,5.76,4885.0,0.61,27.01,20260730
035600,KG이니시스,5.24,1774.0,0.48,8.07,20260730
160980,싸이맥스,19.16,1221.0,1.32,3.96,20260730
267980,매일유업,3.96,8340.0,0.38,13.94,20260730
377460,큐에이드,16.32,250.0,4.58,0.02,20260730
117730,티로보틱스,-,-1918.0,4.33,1.25,20260730
043150,바텍,5.97,2846.0,0.49,22.79,20260730
101730,위메이드맥스,-,-537.0,0.55,9.18,20260730
099440,스맥,-,-500.0,2.66,3.96,20260730
441270,파인엠텍,-,-230.0,1.31,5.5,20260730
419530,SAMG엔터,7.95,3081.0,2.85,3.69,20260730
200130,콜마비앤에이치,-,-60.0,0.63,4.63,20260730
215000,골프존,11.64,3354.0,0.54,19.27,20260730
356860,티엘비,16.52,1244.0,3.28,10.47,20260730
439090,마녀공장,19.63,760.0,1.89,1.23,20260730
151860,KG에코솔루션,2.6,1968.0,0.15,2.48,20260730
006910,보성파워텍,10.05,491.0,2.11,7.68,20260730
265520,AP시스템,6.42,2494.0,0.63,15.63,20260730
110990,디아이티,6.17,2066.0,0.97,6.46,20260730
024850,HLB이노베이션,-,-1178.0,1.08,0.01,20260730
194700,노바렉스,5.69,2304.0,0.89,10.3,20260730
481070,에이유브랜즈,22.12,755.0,3.22,2.49,20260730
472850,폰드그룹,6.43,645.0,1.0,0.96,20260730
023410,유진기업,5.19,590.0,0.22,4.53,20260730
356680,엑스게이트,44.86,185.0,4.86,2.31,20260730
039830,오로라,9.34,2355.0,1.17,5.06,20260730
098070,한텍,6.39,3325.0,1.42,5.91,20260730
206640,바디텍메드,9.62,1118.0,0.97,4.23,20260730
067630,HLB생명과학,-,-414.0,0.8,5.13,20260730
352480,씨앤씨인터내셔널,12.88,1313.0,0.64,0.38,20260730
950170,JTC,47.77,94.0,1.35,16.3,20260730
330860,네패스아크,31.34,595.0,1.33,7.36,20260730
125490,한라캐스트,53.57,115.0,2.07,2.62,20260730
314930,바이오다인,154.08,49.0,5.02,4.4,20260730
107640,한중엔시에스,39.44,625.0,2.32,5.05,20260730
900290,GRT,2.91,939.0,0.2,67.47,20260730
424870,이뮨온시아,-,-346.0,8.46,3.86,20260730
064820,케이프,2.85,2540.0,0.72,2.26,20260730
078350,한양디지텍,13.65,1070.0,1.15,5.17,20260730
036030,케이티알파,5.03,903.0,0.74,1.42,20260730
093520,매커스,12.02,1532.0,1.33,29.88,20260730
484590,삼양컴텍,9.43,561.0,1.37,4.37,20260730
475400,씨메스로보틱스,-,-1397.0,3.97,2.34,20260730
287840,인투셀,-,-764.0,10.22,4.49,20260730
079370,제우스,-,-358.0,0.65,7.53,20260730
065710,서호전기,12.22,3412.0,2.09,2.09,20260730
068930,디지털대성,8.55,904.0,1.55,3.75,20260730
005710,대원산업,3.02,3537.0,0.36,15.2,20260730
394280,오픈엣지테크놀로지,-,-1304.0,21.9,2.56,20260730
023760,한국캐피탈,2.07,323.0,0.27,0.73,20260730
043370,피에이치에이,4.28,2353.0,0.23,15.27,20260730
234340,헥토파이낸셜,15.66,965.0,1.19,7.45,20260730
217730,강스템바이오텍,-,-252.0,3.36,2.13,20260730
377450,리파인,19.7,608.0,0.93,3.22,20260730
187660,페니트리움바이오,-,-252.0,6.63,4.62,20260730
380540,옵티코어,-,-993.0,9.94,0.21,20260730
168360,펨트론,-,-137.0,6.81,3.77,20260730
389260,대명에너지,19.36,594.0,1.22,1.53,20260730
060720,KH바텍,13.29,653.0,0.69,6.42,20260730
482630,삼양엔씨켐,12.18,769.0,1.64,4.52,20260730
461300,아이스크림미디어,4.14,3717.0,0.99,6.03,20260730
493280,아이엠바이오로직스,160.47,86.0,1.6,4.46,20260730
114810,한솔아이원스,8.95,810.0,0.93,8.47,20260730
099430,바이오플러스,14.52,228.0,1.15,3.61,20260730
123330,제닉,10.82,2365.0,4.5,2.31,20260730
052330,코텍,5.7,2005.0,0.39,12.53,20260730
108860,셀바스AI,-,-179.0,1.83,0.77,20260730
144510,지씨셀,-,-16327.0,1.04,3.52,20260730
488900,비츠로넥스텍,-,-263.0,3.55,0.44,20260730
353810,이지바이오,5.87,1010.0,1.71,6.18,20260730
393890,더블유씨피,-,-5233.0,0.22,5.7,20260730
180400,DXVX,-,-456.0,2.19,5.1,20260730
053030,바이넥스,-,-393.0,1.05,7.8,20260730
036200,유니셈,18.58,339.0,0.75,17.15,20260730
290690,아리바이오홀딩스,-,-234.0,2.13,0.42,20260730
092190,서울바이오시스,33.78,123.0,2.08,4.04,20260730
069540,빛과전자,-,-340.0,2.13,0.85,20260730
450950,아스테라시스,24.04,208.0,4.26,1.27,20260730
304360,에스바이오메딕스,-,-684.0,22.91,2.39,20260730
448280,에코아이,1582.5,4.0,1.57,0.51,20260730
061090,세나테크놀로지,11.98,2864.0,1.04,1.63,20260730
016790,현대사료,71.0,14.0,2.67,2.38,20260730
089980,상아프론테크,26.0,450.0,0.9,4.65,20260730
237880,클리오,10.56,975.0,0.73,2.02,20260730
018310,삼목에스폼,20.22,626.0,0.28,2.32,20260730
071200,인피니트헬스케어,4.57,1666.0,0.92,11.83,20260730
036190,금화피에스시,6.23,4924.0,0.48,23.83,20260730
013120,동원개발,6.94,291.0,0.17,3.01,20260730
073490,LIG아큐버,62.92,383.0,1.09,7.48,20260730
042420,네오위즈홀딩스,5.81,3870.0,0.4,4.17,20260730
484810,티엑스알로보틱스,-,-998.0,3.39,1.41,20260730
011560,세보엠이씨,4.8,3775.0,0.64,12.19,20260730
065680,우주일렉트로,8.11,2434.0,0.59,10.0,20260730
100120,뷰웍스,6.66,3042.0,0.71,29.52,20260730
080580,오킨스전자,15.51,555.0,2.87,12.11,20260730
034810,해성산업,-,-1818.0,0.26,1.42,20260730
036560,KZ정밀,11.92,964.0,0.29,4.54,20260730
018000,유니슨,-,-105.0,1.67,1.5,20260730
067390,아스트,-,-13.0,0.56,1.86,20260730
085910,네오티스,33.35,391.0,3.02,11.06,20260730
014940,오리엔탈정공,9.74,403.0,1.36,3.23,20260730
042370,비츠로테크,35.05,194.0,0.7,8.67,20260730
095500,미래나노텍,12.09,474.0,0.52,2.91,20260730
064850,에프앤가이드,13.42,1158.0,2.51,9.75,20260730
094360,칩스앤미디어,22.28,372.0,2.03,1.95,20260730
317330,덕산테코피아,-,-3700.0,1.6,2.38,20260730
068790,DMS,1.44,5432.0,0.4,4.79,20260730
468530,프로티나,-,-1044.0,6.88,5.23,20260730
318060,그래피,-,-1034.0,9.47,6.57,20260730
102940,코오롱생명과학,4.75,2799.0,0.22,5.41,20260730
066620,국보디자인,3.81,6085.0,0.47,13.79,20260730
049430,코메론,7.46,2571.0,0.68,23.09,20260730
192440,슈피겐코리아,4.92,5671.0,0.29,10.61,20260730
194480,데브시스터즈,-,-1191.0,1.03,1.91,20260730
357550,석경에이티,49.69,637.0,3.77,1.4,20260730
061970,LB세미콘,-,-2262.0,0.65,31.38,20260730
298830,슈어소프트테크,17.92,180.0,1.6,5.15,20260730
402030,코난테크놀로지,-,-867.0,6.94,0.65,20260730
452280,한선엔지니어링,76.98,116.0,1.87,6.27,20260730
092130,이크레더블,13.09,1081.0,5.13,9.81,20260730
378340,필에너지,-,-662.0,1.38,1.73,20260730
114190,강원에너지,-,-283.0,5.07,1.55,20260730
143160,아이디스,10.44,1518.0,0.64,2.44,20260730
214180,헥토이노베이션,5.68,2285.0,0.74,15.55,20260730
019010,베뉴지,1.21,2898.0,0.32,0.66,20260730
241520,DSC인베스트먼트,8.01,787.0,1.27,8.08,20260730
143240,사람인,1.91,8166.0,0.62,23.38,20260730
389500,에스비비테크,-,-2573.0,7.17,6.63,20260730
462350,이노스페이스,-,-2903.0,3.55,3.39,20260730
245620,EDGC,0.34,2199.0,1.88,0.47,20260730
190510,나무가,8.45,1403.0,0.98,6.38,20260730
094480,갤럭시아머니트리,19.77,214.0,1.39,4.61,20260730
254490,미래반도체,4.99,2299.0,1.24,3.13,20260730
417840,저스템,23.99,301.0,2.55,6.87,20260730
452430,사피엔반도체,-,-332.0,12.21,3.63,20260730
138080,오이솔루션,-,-1758.0,2.06,9.45,20260730
459510,나우로보틱스,-,-701.0,12.48,0.78,20260730
200470,에이팩트,28.32,137.0,2.46,2.44,20260730
052710,아모텍,28.15,399.0,1.04,10.68,20260730
084850,아이티엠반도체,-,-3817.0,1.58,2.38,20260730
024060,흥구석유,404.07,27.0,1.94,0.0,20260730
365270,큐라클,-,-913.0,3.87,1.76,20260730
204610,티쓰리,9.78,298.0,1.59,4.25,20260730
126600,BGF에코머티리얼즈,11.37,227.0,0.39,1.04,20260730
053300,한국정보인증,8.66,460.0,0.79,1.9,20260730
272110,케이엔제이,5.88,3407.0,1.52,9.23,20260730
456010,아이씨티케이,-,-418.0,3.59,3.74,20260730
445090,에이직랜드,-,-1926.0,2.17,0.83,20260730
080160,모두투어,13.04,652.0,1.68,11.05,20260730
038390,레드캡투어,6.67,1434.0,0.78,7.08,20260730
294570,쿠콘,6.69,2377.0,0.9,4.21,20260730
066410,버킷스튜디오,-,-400.0,1.34,0.5,20260730
230240,에치에프알,-,-648.0,1.13,12.35,20260730
046070,코다코,-,-141.0,14.2,0.11,20260730
203650,드림시큐리티,19.43,80.0,1.24,3.06,20260730
039840,디오,20.96,565.0,0.82,15.72,20260730
093190,빅솔론,6.8,1208.0,0.59,10.4,20260730
058970,엠로,-,-53.0,1.67,3.56,20260730
179290,엠아이텍,8.06,599.0,1.23,6.67,20260730
112290,와이씨켐,22.38,345.0,3.14,2.19,20260730
216080,제테마,-,-141.0,2.15,2.69,20260730
138360,앤로보틱스,10.49,164.0,1.52,4.47,20260730
045390,대아티아이,8.61,256.0,0.99,6.02,20260730
054210,이랜텍,3.78,1626.0,0.54,6.76,20260730
176750,듀켐바이오,22.2,245.0,3.08,0.77,20260730
220100,퓨쳐켐,-,-484.0,2.95,6.95,20260730
327260,RF머트리얼즈,32.61,528.0,5.32,16.99,20260730
091580,상신이디피,18.42,631.0,0.93,12.39,20260730
446540,메가터치,42.14,126.0,1.95,37.45,20260730
023910,대한약품,5.71,4496.0,0.5,19.98,20260730
950140,잉글우드랩,5.37,1441.0,0.89,11.34,20260730
403850,더핑크퐁컴퍼니,7.35,1448.0,0.8,3.32,20260730
072870,메가스터디,5.27,2429.0,0.45,19.04,20260730
007330,푸른저축은행,7.06,1415.0,0.37,1.81,20260730
304100,솔트룩스,-,-806.0,2.29,2.04,20260730
064550,바이오니아,-,-226.0,0.73,7.67,20260730
065660,안트로젠,-,-156.0,1.78,4.16,20260730
067080,대화제약,81.53,98.0,1.82,0.58,20260730
270660,에브리봇,-,-1025.0,2.43,0.0,20260730
046970,우리로,57.46,59.0,3.62,3.77,20260730
086820,바이오솔루션,212.22,27.0,3.53,2.76,20260730
078150,HB테크놀러지,3.15,508.0,0.47,1.7,20260730
256840,한국비엔씨,-,-48.0,0.65,5.94,20260730
159010,아스플로,-,-514.0,2.91,3.22,20260730
024800,유성티엔에스,2.88,1387.0,0.25,1.22,20260730
054800,아이디스홀딩스,3.23,4412.0,0.32,0.19,20260730
048550,SM C&C,-,-16.0,1.83,3.42,20260730
011040,경동제약,12.57,378.0,0.58,2.05,20260730
394800,쓰리빌리언,-,-163.0,6.49,13.66,20260730
119610,인터로조,9.98,1279.0,1.06,5.9,20260730
108380,대양전기공업,5.52,2751.0,0.51,6.16,20260730
122990,와이솔,-,-1028.0,0.5,11.18,20260730
012860,모베이스전자,6.97,284.0,0.58,4.97,20260730
