티커,종목명,날짜,외국인순매수,기관순매수
214320,이노션,20260203,6555,-14969
001680,대상,20260203,14433,-16074
102710,이엔에프테크놀로지,20260203,28393,12556
248070,솔루엠,20260203,4030,-22689
0001A0,덕양에너젠,20260203,64725,-1101
365340,성일하이텍,20260203,-18211,16490
476060,온코닉테라퓨틱스,20260203,-12274,-296
399720,가온칩스,20260203,-10357,6816
383310,에코프로에이치엔,20260203,-722,34189
171090,선익시스템,20260203,-17552,70325
025980,아난티,20260203,99372,194392
125490,한라캐스트,20260203,-270418,13581
039130,하나투어,20260203,5606,-676
420770,기가비스,20260203,14909,12305
025540,한국단자,20260203,12213,-14382
032500,케이엠더블유,20260203,-33030,100910
005180,빙그레,20260203,18416,-1819
000370,한화손해보험,20260203,328211,61737
381970,케이카,20260203,23377,-120090
424870,이뮨온시아,20260203,30015,-9031
0120G0,삼양바이오팜,20260203,-4911,14686
074600,원익QnC,20260203,8124,47611
001270,부국증권,20260203,9417,74
253590,네오셈,20260203,331769,83792
00104K,CJ4우(전환),20260203,-2575,1413
023160,태광,20260203,28743,-107958
251970,펌텍코리아,20260203,3508,2305
126340,비나텍,20260203,-12222,113350
057050,현대홈쇼핑,20260203,4633,-5530
005250,녹십자홀딩스,20260203,-5564,185
287840,인투셀,20260203,10741,1386
372320,큐로셀,20260203,30119,456
000640,동아쏘시오홀딩스,20260203,-255,-695
053800,안랩,20260203,-12789,19855
293940,신한알파리츠,20260203,-58805,85083
058650,세아홀딩스,20260203,277,-38
272290,이녹스첨단소재,20260203,-36594,-205308
017940,E1,20260203,-219,-2449
005880,대한해운,20260203,1099412,137269
475150,SK이터닉스,20260203,14291,15187
019170,신풍제약,20260203,11958,-1549
456040,OCI,20260203,27022,1690
318060,그래피,20260203,-104547,17510
252990,샘씨엔에스,20260203,305794,14758
018290,브이티,20260203,-44214,57176
950210,프레스티지바이오파마,20260203,-21038,35667
488900,비츠로넥스텍,20260203,-19783,34270
376270,HEM파마,20260203,1608,14265
008730,율촌화학,20260203,1601,-243
025320,시노펙스,20260203,63439,241781
383800,LX홀딩스,20260203,71633,-1878
002840,미원상사,20260203,341,127
268280,미원에스씨,20260203,-208,-307
041190,우리기술투자,20260203,311340,161848
089970,브이엠,20260203,59616,223138
064260,다날,20260203,1038795,15966
475960,토모큐브,20260203,-45313,11511
211050,인카금융서비스,20260203,-84996,46067
093320,케이아이엔엑스,20260203,1420,-342
029530,신도리코,20260203,5431,1662
119850,지엔씨에너지,20260203,48080,16262
084110,휴온스글로벌,20260203,-4129,-3
094170,동운아나텍,20260203,-43388,-527
001570,금양,20260203,0,0
278280,천보,20260203,-6960,-12789
042520,한스바이오메드,20260203,26869,6472
389650,넥스트바이오메디컬,20260203,27030,4440
005420,코스모화학,20260203,18011,-1815
105630,한세실업,20260203,3316,51132
006380,카프로,20260203,0,0
095660,네오위즈,20260203,-5520,18808
015750,성우하이텍,20260203,-102009,134263
460930,현대힘스,20260203,-67768,6537
478340,나라스페이스테크놀로지,20260203,23205,9128
090460,비에이치,20260203,100426,-13616
006220,제주은행,20260203,116529,22666
003545,대신증권우,20260203,26567,-69188
044490,태웅,20260203,13815,-7698
002030,아세아,20260203,142,160
036620,감성코퍼레이션,20260203,63768,150939
004690,삼천리,20260203,-6453,2498
003030,세아제강지주,20260203,4394,-4247
002240,고려제강,20260203,19450,448
001500,현대차증권,20260203,67167,3346
041960,코미팜,20260203,-47744,2404
079370,제우스,20260203,77470,56773
093050,LF,20260203,-5051,-6245
377740,바이오노트,20260203,-31312,-8548
228760,지노믹트리,20260203,7200,-518
052020,에스티큐브,20260203,79896,0
030520,한글과컴퓨터,20260203,-18103,44247
005389,현대차3우B,20260203,-2424,31
130660,한전산업,20260203,23666,-1416
002960,한국쉘석유,20260203,-85,-726
005810,풍산홀딩스,20260203,4366,-4104
059090,미코,20260203,19387,77020
101730,위메이드맥스,20260203,-51010,63742
356860,티엘비,20260203,-7012,17719
178920,PI첨단소재,20260203,64775,-136780
027360,아주IB투자,20260203,-474886,224
016380,KG스틸,20260203,58695,-44429
016610,DB증권,20260203,18082,5185
336370,솔루스첨단소재,20260203,19504,-1317
089010,켐트로닉스,20260203,47520,-277
284740,쿠쿠홈시스,20260203,1810,-835
014830,유니드,20260203,4225,8471
053610,프로텍,20260203,-38269,-3932
000400,롯데손해보험,20260203,126111,2639
077360,덕산하이메탈,20260203,-311439,101316
192650,드림텍,20260203,165821,36915
455900,엔젤로보틱스,20260203,14120,20821
145720,덴티움,20260203,-6837,-4790
117730,티로보틱스,20260203,-6998,14339
170900,동아에스티,20260203,8715,2217
090435,아모레퍼시픽우,20260203,2029,-608
047920,HLB제약,20260203,34779,302
220100,퓨쳐켐,20260203,38787,-41827
104830,원익머트리얼즈,20260203,-28655,113000
094800,맵스리얼티,20260203,-21547,25757
099190,아이센스,20260203,-24699,-283
215600,신라젠,20260203,-670387,11180
450950,아스테라시스,20260203,-18540,3141
050890,쏠리드,20260203,-189258,158895
049630,재영솔루텍,20260203,-167276,0
039440,에스티아이,20260203,13722,7514
453340,현대그린푸드,20260203,-1791,-17347
097520,엠씨넥스,20260203,30121,-1691
199800,툴젠,20260203,-6413,-216
083450,GST,20260203,73890,-2257
045100,한양이엔지,20260203,-14061,-4472
105840,우진,20260203,27267,-181994
069080,웹젠,20260203,-10275,45489
034310,NICE,20260203,-10658,4060
145990,삼양사,20260203,-3561,-1698
025900,동화기업,20260203,3015,30851
271940,일진하이솔루스,20260203,-92,-7422
425420,티에프이,20260203,55340,-46665
368770,파이버프로,20260203,-15506,90807
017810,풀무원,20260203,-36009,-77093
161000,애경케미칼,20260203,31152,5369
003300,한일홀딩스,20260203,3333,6925
053030,바이넥스,20260203,-25841,90892
230360,에코마케팅,20260203,-3085,9278
067630,HLB생명과학,20260203,-20802,46
200710,에이디테크놀로지,20260203,33158,5158
206650,유바이오로직스,20260203,-365136,-1046
016800,퍼시스,20260203,83,-102
009900,명신산업,20260203,38123,2874
016590,신대양제지,20260203,-2019,1383
215200,메가스터디교육,20260203,-7594,17062
009410,태영건설,20260203,-1749,4136
183190,아세아시멘트,20260203,23275,14065
484590,삼양컴텍,20260203,40185,-56506
107640,한중엔시에스,20260203,44787,7200
058970,엠로,20260203,-3730,27899
000070,삼양홀딩스,20260203,833,-1126
026890,스틱인베스트먼트,20260203,28159,-4599
475400,씨메스,20260203,11458,19340
091810,티웨이항공,20260203,135521,-43362
004700,조광피혁,20260203,-1499,-605
352480,씨앤씨인터내셔널,20260203,-2181,9264
041830,인바디,20260203,22414,-4894
348950,제이알글로벌리츠,20260203,-171605,60493
089590,제주항공,20260203,-14041,-16125
200670,휴메딕스,20260203,-14096,-2345
031330,에스에이엠티,20260203,310060,28383
024850,HLB이노베이션,20260203,214268,-188726
448730,삼성FN리츠,20260203,-6235,35571
037270,YG PLUS,20260203,295449,1277
015360,INVENI,20260203,-1014,274
031430,신세계인터내셔날,20260203,6717,8411
128820,대성산업,20260203,268940,-10
034950,한국기업평가,20260203,-448,-574
122640,예스티,20260203,-65372,73001
357120,코람코라이프인프라리츠,20260203,-228,36394
394800,쓰리빌리언,20260203,-18364,10046
041920,메디아나,20260203,-36902,125403
494120,큐리오시스,20260203,-18930,6384
079940,가비아,20260203,-737,-110
344820,KCC글라스,20260203,-11272,-7820
033640,네패스,20260203,-18295,72
005610,SPC삼립,20260203,479,176
194480,데브시스터즈,20260203,-9469,1564
000650,천일고속,20260203,1711,-3
011930,신성이엔지,20260203,786370,-1079
462350,이노스페이스,20260203,96999,113170
0015G0,그린광학,20260203,10387,-288
314930,바이오다인,20260203,9419,266
029460,케이씨,20260203,19781,536
020000,한섬,20260203,4711,12290
114190,강원에너지,20260203,-14656,-1
084010,대한제강,20260203,-998,-5335
094480,갤럭시아머니트리,20260203,49208,2142
005945,NH투자증권우,20260203,22577,-125
001510,SK증권,20260203,-2682614,99007
179900,유티아이,20260203,-18360,31489
006110,삼아알미늄,20260203,-27817,-4736
340570,티앤엘,20260203,-3101,-2159
078350,한양디지텍,20260203,-51323,93674
060980,HL홀딩스,20260203,5583,-3623
298830,슈어소프트테크,20260203,-5604,-511
389500,에스비비테크,20260203,30536,11171
033790,피노,20260203,84328,-72
072710,농심홀딩스,20260203,3774,-504
452260,한화갤러리아,20260203,-53590,-127334
101160,월덱스,20260203,-15487,52702
004310,현대약품,20260203,-193930,-54
046890,서울반도체,20260203,-48735,74865
078340,컴투스,20260203,-26759,21811
089890,코세스,20260203,6748,39387
200880,서연이화,20260203,2632,-3154
138490,코오롱ENP,20260203,18752,212391
474650,링크솔루션,20260203,57749,-5823
460860,동국제강,20260203,-56681,-12074
002710,TCC스틸,20260203,-8897,-3740
010170,대한광통신,20260203,-172718,36585
001530,DI동일,20260203,50633,-839
200130,콜마비앤에이치,20260203,-19912,36391
482630,삼양엔씨켐,20260203,-17348,-13739
309710,아이티켐,20260203,22995,-10254
099440,스맥,20260203,24515,1802
094360,칩스앤미디어,20260203,77662,155
005090,SGC에너지,20260203,-4813,1
011500,한농화성,20260203,-23051,-1494
003280,흥아해운,20260203,-324787,-309
459510,나우로보틱스,20260203,4439,18303
194370,제이에스코퍼레이션,20260203,-29855,18460
092200,디아이씨,20260203,62619,-197
001200,유진투자증권,20260203,142530,8661
144510,지씨셀,20260203,-4599,-652
065660,안트로젠,20260203,3276,3201
060720,KH바텍,20260203,-174644,113985
304360,에스바이오메딕스,20260203,5939,6802
098070,한텍,20260203,35037,2459
078130,국일제지,20260203,-129582,1
168360,펨트론,20260203,-24568,645
003000,부광약품,20260203,140212,22579
027410,BGF,20260203,20502,-4923
403550,쏘카,20260203,-156,-188
001390,KG케미칼,20260203,67374,-5216
180400,DXVX,20260203,-90737,0
091700,파트론,20260203,81002,9881
013030,하이록코리아,20260203,-4022,758
317330,덕산테코피아,20260203,51186,-4519
394280,오픈엣지테크놀로지,20260203,40334,11611
006910,보성파워텍,20260203,133955,-1
110990,디아이티,20260203,-11196,1
441270,파인엠텍,20260203,237155,62886
003800,에이스침대,20260203,-1846,0
051500,CJ프레시웨이,20260203,18818,6506
101930,인화정공,20260203,3411,0
126560,현대퓨처넷,20260203,-4241,4217
015860,일진홀딩스,20260203,112015,-4374
035890,서희건설,20260203,0,0
419530,SAMG엔터,20260203,21845,-2873
008060,대덕,20260203,22659,5769
234340,헥토파이낸셜,20260203,91340,9450
138610,나이벡,20260203,22439,-1380
126720,수산인더스트리,20260203,-8457,515
003200,일신방직,20260203,2046,-6569
000157,두산2우B,20260203,340,0
481070,에이유브랜즈,20260203,1010,5679
272450,진에어,20260203,22277,-1581
354320,알멕,20260203,-18966,18285
101360,에코앤드림,20260203,-44566,43266
217590,티엠씨,20260203,29359,4171
215000,골프존,20260203,880,9725
448900,한국피아이엠,20260203,11706,11992
014940,오리엔탈정공,20260203,72526,1894
204620,글로벌텍스프리,20260203,-120271,302315
095500,미래나노텍,20260203,56227,7270
338840,와이바이오로직스,20260203,31964,16518
199430,케이엔알시스템,20260203,17654,-1725
417310,코람코더원리츠,20260203,11525,-33369
092870,엑시콘,20260203,115861,-7186
114810,한솔아이원스,20260203,24370,15232
950250,테라뷰,20260203,88134,-687
084690,대상홀딩스,20260203,20900,-4514
037460,삼지전자,20260203,14023,-280
012030,DB,20260203,-91462,-1085
475560,더본코리아,20260203,2470,-77
304100,솔트룩스,20260203,-26493,43444
007690,국도화학,20260203,11510,-3196
432320,KB스타리츠,20260203,-2355,31744
018250,애경산업,20260203,22299,-87
378340,필에너지,20260203,50341,22148
035810,이지홀딩스,20260203,-12320,8629
001460,BYC,20260203,951,-111
005720,넥센,20260203,669,454
009155,삼성전기우,20260203,35486,-724
464080,에스오에스랩,20260203,8892,13960
306200,세아제강,20260203,-701,-244
462860,더즌,20260203,-3930,1800
025860,남해화학,20260203,1079,-6746
049070,인탑스,20260203,42849,-8
380550,뉴로핏,20260203,6546,-40785
086390,유니테스트,20260203,-3806,-354
009470,삼화전기,20260203,23759,4623
003520,영진약품,20260203,-61363,3059
389260,대명에너지,20260203,142,-40
286940,롯데이노베이트,20260203,2764,8812
241590,화승엔터프라이즈,20260203,3087,-4396
024720,콜마홀딩스,20260203,5308,-903
416180,신성에스티,20260203,-1120,-34194
034120,SBS,20260203,5099,-6133
002310,아세아제지,20260203,86540,4261
270660,에브리봇,20260203,101950,-51517
007160,사조산업,20260203,13697,-24
064820,케이프,20260203,65524,-13
003960,사조대림,20260203,566,-106
294570,쿠콘,20260203,9052,-1004
036890,진성티이씨,20260203,25410,98751
001940,KISCO홀딩스,20260203,-6773,3221
216080,제테마,20260203,57903,-11162
000490,대동,20260203,22699,-43344
006405,삼성SDI우,20260203,5888,-183
190510,나무가,20260203,-1556,1006
064550,바이오니아,20260203,-12766,1566
445090,에이직랜드,20260203,25918,68
017860,DS단석,20260203,-129,-30
236200,슈프리마,20260203,-58,4227
012210,삼미금속,20260203,32860,-5000
472850,폰드그룹,20260203,4596,-1994
136480,하림,20260203,59679,32
108860,셀바스AI,20260203,-54402,85759
092730,네오팜,20260203,6400,15977
001820,삼화콘덴서,20260203,61843,29525
009160,SIMPAC,20260203,-24382,-422
000050,경방,20260203,217528,-175
274090,켄코아에어로스페이스,20260203,-68010,-48638
017390,서울가스,20260203,-1887,741
203400,에이비온,20260203,24113,0
243070,휴온스,20260203,2141,790
308430,셀비온,20260203,16514,6743
104700,한국철강,20260203,-10927,-7775
002810,삼영무역,20260203,-2037,-2116
327260,RF머트리얼즈,20260203,62444,-19170
256840,한국비엔씨,20260203,147363,16305
023410,유진기업,20260203,-32410,12668
123890,한국자산신탁,20260203,9393,-2083
011760,현대코퍼레이션,20260203,15127,21188
010690,화신,20260203,15503,-1377
156100,엘앤케이바이오,20260203,-24106,-2902
403850,더핑크퐁컴퍼니,20260203,7346,-577
099430,바이오플러스,20260203,129081,-136886
140670,알에스오토메이션,20260203,8455,13301
474170,루미르,20260203,295017,116803
000320,노루홀딩스,20260203,21125,-20402
092230,KPX홀딩스,20260203,354,134
265520,AP시스템,20260203,41577,-49783
035600,KG이니시스,20260203,119054,15344
0007C0,아크릴,20260203,2759,3949
452430,사피엔반도체,20260203,35514,-22699
036200,유니셈,20260203,111786,-4990
080160,모두투어,20260203,14807,953
093520,매커스,20260203,8880,318
034830,한국토지신탁,20260203,103013,-17947
002320,한진,20260203,-1774,782
033270,유나이티드제약,20260203,1537,327
484810,티엑스알로보틱스,20260203,32428,10714
136490,선진,20260203,116161,83448
078020,LS증권,20260203,58442,23845
003120,일성아이에스,20260203,1961,-1579
255220,SG,20260203,1522826,82614
448280,에코아이,20260203,3482,0
018310,삼목에스폼,20260203,-2351,8034
009290,광동제약,20260203,28639,-8187
054950,제이브이엠,20260203,-700,6042
0008Z0,에스엔시스,20260203,32597,3998
080580,오킨스전자,20260203,-135041,18958
900290,GRT,20260203,-61344,-2
357550,석경에이티,20260203,-450,-1041
206640,바디텍메드,20260203,19734,-10004
096760,JW홀딩스,20260203,120362,11423
001340,PKC,20260203,94158,-2821
151860,KG에코솔루션,20260203,-4455,-5867
393890,더블유씨피,20260203,-30766,-7461
025770,한국정보통신,20260203,1422,0
058820,CMG제약,20260203,168712,16803
043150,바텍,20260203,5469,565
003920,남양유업,20260203,-456,17
285490,노바텍,20260203,-10652,40
200470,에이팩트,20260203,37954,68877
088260,이리츠코크렙,20260203,-7770,16012
002900,TYM,20260203,71311,-26589
045390,대아티아이,20260203,373456,0
382900,범한퓨얼셀,20260203,46440,-1215
176750,듀켐바이오,20260203,-17402,0
012860,모베이스전자,20260203,3783,0
019210,와이지-원,20260203,-12673,231212
314130,지놈앤컴퍼니,20260203,-67389,-10212
244920,에이플러스에셋,20260203,61604,-13807
051370,인터플렉스,20260203,12763,-140
377190,디앤디플랫폼리츠,20260203,-19252,-69001
332570,PS일렉트로닉스,20260203,622135,7800
009680,모토닉,20260203,-14297,-9594
334890,이지스밸류플러스리츠,20260203,-19982,41023
290740,액트로,20260203,18941,64608
067080,대화제약,20260203,23132,-412
211270,AP위성,20260203,78585,41048
033530,SJG세종,20260203,-59329,-5690
004360,세방,20260203,9507,-1911
092790,넥스틸,20260203,29759,911
089980,상아프론테크,20260203,12965,13
065680,우주일렉트로,20260203,-1824,-1
418550,제이오,20260203,28279,-3401
402030,코난테크놀로지,20260203,6562,15187
006340,대원전선,20260203,968306,-13679
267980,매일유업,20260203,-46,491
451760,컨텍,20260203,119993,32460
900140,엘브이엠씨홀딩스,20260203,-78957,871
013890,지누스,20260203,15480,-7470
006805,미래에셋증권우,20260203,-151929,31431
338220,뷰노,20260203,-17591,3496
950170,JTC,20260203,5539,-37702
489500,엘케이켐,20260203,23598,0
053300,한국정보인증,20260203,64924,8
034810,해성산업,20260203,13187,-24
084990,헬릭스미스,20260203,-143120,7782
330860,네패스아크,20260203,14967,-19999
194700,노바렉스,20260203,1010,-8373
035150,백산,20260203,9132,10069
170920,엘티씨,20260203,-39479,47879
000680,LS네트웍스,20260203,181660,-417
02826K,삼성물산우B,20260203,2192,-18
013120,동원개발,20260203,23066,62834
005710,대원산업,20260203,5483,-3094
372170,윤성에프앤씨,20260203,-2761,-421
0030R0,대신밸류리츠,20260203,3852,31998
108380,대양전기공업,20260203,24982,643
023760,한국캐피탈,20260203,78162,-16448
002230,피에스텍,20260203,-16361,0
122900,아이마켓코리아,20260203,-13133,-216
078520,에이블씨엔씨,20260203,-26322,-11043
000520,삼일제약,20260203,57608,-6646
008490,서흥,20260203,4624,-2295
108670,LX하우시스,20260203,-6946,-449
065710,서호전기,20260203,6179,-1823
144960,뉴파워프라즈마,20260203,60720,-5222
061090,세나테크놀로지,20260203,11721,3
037710,광주신세계,20260203,-3063,-724
126700,하이비젼시스템,20260203,117860,31383
182400,엔케이맥스,20260203,0,0
054210,이랜텍,20260203,57516,-2380
042370,비츠로테크,20260203,153114,-35
473980,노머스,20260203,24413,-15387
214180,헥토이노베이션,20260203,49166,5353
365270,큐라클,20260203,12323,0
018000,유니슨,20260203,421208,-1155
033920,무학,20260203,11427,-2399
114840,아이패밀리에스씨,20260203,-29137,-40080
092460,한라IMS,20260203,34153,-580
484120,도우인시스,20260203,10296,-140
051980,중앙첨단소재,20260203,-238740,9
005500,삼진제약,20260203,-8554,-317
254490,미래반도체,20260203,11731,0
001750,한양증권,20260203,31207,-1701
003220,대원제약,20260203,-14538,-2980
121800,비덴트,20260203,0,0
067390,아스트,20260203,69553,-13464
043370,피에이치에이,20260203,30886,17968
004560,현대비앤지스틸,20260203,-32488,-3382
010580,에스엠벡셀,20260203,-12482,23384
226320,잇츠한불,20260203,3487,-3970
058430,포스코스틸리온,20260203,28066,38
377460,위니아에이드,20260203,0,0
001130,대한제분,20260203,681,-167
300080,플리토,20260203,-10408,8459
126600,BGF에코머티리얼즈,20260203,801,0
000430,대원강업,20260203,-36328,-363
001790,대한제당,20260203,-47677,-3822
001630,종근당홀딩스,20260203,1028,216
039840,디오,20260203,2055,3
094820,일진파워,20260203,66663,-59
241770,메카로,20260203,1381,1403
007860,서연,20260203,-228,-3170
004980,성신양회,20260203,37374,-1325
389020,자람테크놀로지,20260203,25711,3148
007570,일양약품,20260203,0,0
353810,이지바이오,20260203,64940,5815
061970,LB세미콘,20260203,31672,-32
115450,HLB테라퓨틱스,20260203,7114,15491
083310,엘오티베큠,20260203,23131,-9767
457550,우진엔텍,20260203,24231,-733
950140,잉글우드랩,20260203,-78973,2176
232680,라온로보틱스,20260203,15961,261090
036800,나이스정보통신,20260203,5201,-145
035510,신세계 I&C,20260203,-8895,720
100120,뷰웍스,20260203,-74557,-34655
032940,원익,20260203,-430,-2000
005950,이수화학,20260203,29575,-47
299030,하나기술,20260203,-2870,1744
017890,한국알콜,20260203,45779,-57991
030210,다올투자증권,20260203,45829,10727
115310,인포바인,20260203,6190,-5536
000540,흥국화재,20260203,1725,-3398
001230,동국홀딩스,20260203,19891,-1014
237880,클리오,20260203,1195,4100
322310,오로스테크놀로지,20260203,5935,-2012
036030,케이티알파,20260203,18901,833
371950,풍원정밀,20260203,38550,24
079960,동양이엔피,20260203,3252,77
028100,동아지질,20260203,4271,605
251370,와이엠티,20260203,11141,3357
051905,LG생활건강우,20260203,1095,-293
179290,엠아이텍,20260203,-14318,-8005
241520,DSC인베스트먼트,20260203,75574,-1500
452450,피아이이,20260203,106380,0
095570,AJ네트웍스,20260203,-59217,23702
210980,SK디앤디,20260203,155,656
073490,이노와이어리스,20260203,9716,3339
005010,휴스틸,20260203,103952,-350
439090,마녀공장,20260203,3763,1593
243840,신흥에스이씨,20260203,-47155,1363
051360,토비스,20260203,19278,-25950
003070,코오롱글로벌,20260203,8596,-47
005680,삼영전자,20260203,-1053,8138
053210,스카이라이프,20260203,-3327,-2939
118990,모트렉스,20260203,32123,-1085
264850,이랜시스,20260203,-126546,1
044450,KSS해운,20260203,-46582,-2731
003610,방림,20260203,64450,11338
003720,삼영,20260203,-4261,3410
217270,넵튠,20260203,-15801,261
219130,타이거일렉,20260203,4460,1130
083930,아바코,20260203,18960,20399
456010,아이씨티케이,20260203,-149867,-13167
068930,디지털대성,20260203,-316,10988
001520,동양,20260203,1749585,-4300
003350,한국화장품제조,20260203,710,-676
138360,협진,20260203,-49759,0
361390,제노코,20260203,18007,56636
475230,엔알비,20260203,33689,-3721
323990,박셀바이오,20260203,-37383,3
042420,네오위즈홀딩스,20260203,2085,-1584
084850,아이티엠반도체,20260203,-10324,-453
112290,와이씨켐,20260203,29704,12
404990,신한서부티엔디리츠,20260203,-10305,20106
487570,HS효성,20260203,17978,53
054450,텔레칩스,20260203,81117,1
041020,폴라리스오피스,20260203,58682,28302
011690,와이투솔루션,20260203,-274649,-34
488280,에스투더블유,20260203,14739,-13585
272110,케이엔제이,20260203,-2585,94764
033160,엠케이전자,20260203,47471,-19
086890,이수앱지스,20260203,75825,17021
064290,인텍플러스,20260203,19415,3300
084680,이월드,20260203,175412,-5323
002150,도화엔지니어링,20260203,-2990,7885
405100,큐알티,20260203,13608,-5089
101170,우림피티에스,20260203,37442,0
199820,제일일렉트릭,20260203,102536,1
334970,프레스티지바이오로직스,20260203,8145,6107
082800,비보존 제약,20260203,10020,0
293780,압타바이오,20260203,-23129,11
000140,하이트진로홀딩스,20260203,-6456,-1342
417010,나노팀,20260203,79087,0
009070,KCTC,20260203,579829,-1387
010820,퍼스텍,20260203,-116235,-1047
339770,교촌에프앤비,20260203,24207,31814
000480,CR홀딩스,20260203,1683,-145
000860,강남제비스코,20260203,782,3016
010955,S-Oil우,20260203,-2952,-462
0015S0,페스카로,20260203,-48927,5684
025000,KPX케미칼,20260203,-457,23
004430,송원산업,20260203,4428,-8150
117580,대성에너지,20260203,-23667,-1653
001045,CJ우,20260203,-3524,5
047310,파워로직스,20260203,-126115,-7121
290550,디케이티,20260203,-57910,26265
298690,에어부산,20260203,-5292,827
119610,인터로조,20260203,-17988,-2362
003547,대신증권2우B,20260203,4452,0
032620,유비케어,20260203,31864,-6017
234030,싸이닉솔루션,20260203,143941,500
461300,아이스크림미디어,20260203,-29737,12458
005930,삼성전자,20260202,-6237202,-3097649
000660,SK하이닉스,20260202,-1674898,-546425
005380,현대차,20260202,-91371,-333683
005935,삼성전자우,20260202,-277966,16421
373220,LG에너지솔루션,20260202,23383,-100794
207940,삼성바이오로직스,20260202,3142,-5198
402340,SK스퀘어,20260202,-277725,56921
012450,한화에어로스페이스,20260202,-31921,228
000270,기아,20260202,75854,-69804
034020,두산에너빌리티,20260202,-146238,-818957
329180,HD현대중공업,20260202,34622,-34000
028260,삼성물산,20260202,146079,-106758
105560,KB금융,20260202,15894,-127391
068270,셀트리온,20260202,175830,-83142
055550,신한지주,20260202,161340,-185208
042660,한화오션,20260202,223947,-115655
035420,NAVER,20260202,396944,-129496
015760,한국전력,20260202,90209,2012
012330,현대모비스,20260202,66740,-44447
032830,삼성생명,20260202,79898,-55526
010130,고려아연,20260202,1840,-16641
086790,하나금융지주,20260202,349462,-158534
267260,HD현대일렉트릭,20260202,-24129,-16710
006400,삼성SDI,20260202,-5681,-353562
005490,POSCO홀딩스,20260202,35140,-114989
009540,HD한국조선해양,20260202,38124,-58548
006800,미래에셋증권,20260202,-156239,-547858
035720,카카오,20260202,-231218,-370703
010140,삼성중공업,20260202,-802678,-1581068
034730,SK,20260202,-47157,-56558
316140,우리금융지주,20260202,-277,-269189
000810,삼성화재,20260202,4411,-22022
086520,에코프로,20260202,-101237,-242813
064350,현대로템,20260202,55819,-256008
051910,LG화학,20260202,-14051,-139998
298040,효성중공업,20260202,-23830,-22431
138040,메리츠금융지주,20260202,-91498,264947
009150,삼성전기,20260202,-8930,-26901
272210,한화시스템,20260202,75636,74386
247540,에코프로비엠,20260202,250912,-226328
196170,알테오젠,20260202,78601,-95990
003670,포스코퓨처엠,20260202,52092,-8473
011200,HMM,20260202,-328037,-550556
033780,KT&G,20260202,29891,166
267250,HD현대,20260202,23655,-21571
010120,LS ELECTRIC,20260202,-4522,-20686
096770,SK이노베이션,20260202,-42409,-77871
042700,한미반도체,20260202,-475798,212527
024110,기업은행,20260202,41129,-188166
086280,현대글로비스,20260202,71937,-36972
017670,SK텔레콤,20260202,-101956,284394
066570,LG전자,20260202,82844,-142225
047810,한국항공우주,20260202,-55828,36962
352820,하이브,20260202,98971,-73146
0126Z0,삼성에피스홀딩스,20260202,3887,-6915
003550,LG,20260202,79192,-99196
030200,KT,20260202,-2914,-28973
000150,두산,20260202,10385,-5459
277810,레인보우로보틱스,20260202,44815,-11416
018260,삼성에스디에스,20260202,5914,-61394
323410,카카오뱅크,20260202,-96010,-32708
000720,현대건설,20260202,245898,-189555
071050,한국금융지주,20260202,91070,-36286
047050,포스코인터내셔널,20260202,107640,15780
000250,삼천당제약,20260202,76016,-23903
039490,키움증권,20260202,35797,-17211
307950,현대오토에버,20260202,-4977,-14789
259960,크래프톤,20260202,22530,-8632
010950,S-Oil,20260202,19221,619
005830,DB손해보험,20260202,-14363,16761
278470,에이피알,20260202,90362,-11728
298380,에이비엘바이오,20260202,112304,-59674
079550,LIG넥스원,20260202,26557,-39308
005940,NH투자증권,20260202,18227,-272658
377300,카카오페이,20260202,-53040,-53993
005387,현대차2우B,20260202,-33440,-3523
003490,대한항공,20260202,53913,-691670
000880,한화,20260202,40028,-78748
007660,이수페타시스,20260202,-175526,71055
326030,SK바이오팜,20260202,-11679,-47993
000100,유한양행,20260202,8721,-46445
950160,코오롱티슈진,20260202,-3544,35213
161390,한국타이어앤테크놀로지,20260202,65935,-69698
090430,아모레퍼시픽,20260202,71373,65934
003230,삼양식품,20260202,-25999,-6420
016360,삼성증권,20260202,-12063,-45896
180640,한진칼,20260202,-7873,-20108
443060,HD현대마린솔루션,20260202,15758,-45644
058470,리노공업,20260202,-489433,136317
006260,LS,20260202,-149081,-114210
454910,두산로보틱스,20260202,46196,-35749
028300,HLB,20260202,-64796,-358083
128940,한미약품,20260202,19520,-13962
064400,LG씨엔에스,20260202,-432520,-27263
029780,삼성카드,20260202,14973,-3136
032640,LG유플러스,20260202,118464,-37516
141080,리가켐바이오,20260202,132943,-16561
214370,케어젠,20260202,31955,-55997
078930,GS,20260202,-7883,-748
087010,펩트론,20260202,80861,-80658
009830,한화솔루션,20260202,-475058,-238187
028050,삼성E&A,20260202,380876,-64247
001040,CJ,20260202,6809,8814
267270,HD건설기계,20260202,76224,-15422
021240,코웨이,20260202,73568,-55954
022100,포스코DX,20260202,69264,-44706
001440,대한전선,20260202,-1101419,-235765
005385,현대차우,20260202,27987,-26155
241560,두산밥캣,20260202,13829,-68067
034220,LG디스플레이,20260202,-481638,-872597
011070,LG이노텍,20260202,22979,-28439
138930,BNK금융지주,20260202,257785,16682
052690,한전기술,20260202,64779,-27342
175330,JB금융지주,20260202,134613,-77242
