"symbol","market","name","sector","sector_trend","type","base_date","target_date","days_elapsed","close","market_cap","avg_trading_value_20d","today_trading_value","turnover","per","eps","cap_status","upper_closes","lower_closes","rsi_d","macd_d","signal_d","obv_d","signal_obv_9d","signal_obv_20d","ma20","ma50","ma200","break_20high","close_d","latest_close","latest_update","change_rate"
"CARR","US","Carrier Global Corporation","Industrials","상승(+7.10%) XLI","short","2026-01-22","2026-02-21","30","57.7400016784668","48629194168.56116","321824295.7788086","653836231.0066223","0.013445343732003","36.09","1.6","2026-01-22","4","0","[60.82, 55.82, 66.08]","[0.4662, 0.4779, 0.6834]","[0.1353, 0.2038, 0.2997]","[-77915300.0, -89239100.0, -81497400.0]","[-84100489.0, -85262789.0, -84246644.0]","[-80947405.0, -80977410.0, -81084990.0, -81990285.0]","[54.19, 53.98, 53.86]","[53.82, 53.8, 53.82]","[62.65, 62.66, 62.7]","1","[57.74, 55.21, 55.95]","62.91999816894531","2026-02-21","8.97"
"IBKR","US","Interactive Brokers Group, Inc.","Financials","하락(-2.18%) XLF","short","2026-01-22","2026-02-21","30","75.80000305175781","33758571107.742203","302823836.12480164","798734952.1575928","0.0236602120868323","34.14","2.22","2026-01-22","2","0","[66.88, 59.06, 68.31]","[1.9291, 1.8548, 2.1177]","[1.4049, 1.4949, 1.6195]","[256848600.0, 246311200.0, 255616100.0]","[251573900.0, 250694689.0, 251448878.0]","[247439870.0, 246383065.0, 245615235.0, 244196700.0]","[69.46, 68.89, 68.46]","[66.83, 66.71, 66.71]","[60.17, 59.99, 59.85]","1","[75.8, 71.51, 73.36]","73.98999786376953","2026-02-21","-2.39"
"HBAN","US","Huntington Bancshares Incorporated","Financials","하락(-2.18%) XLF","short","2026-01-22","2026-02-21","30","18.770000457763672","29559055883.92768","397577391.9238758","797402175.4470825","0.0269765779589956","13.13","1.43","2026-01-22","2","0","[58.13, 57.49, 67.58]","[0.2626, 0.2527, 0.3044]","[0.3227, 0.3087, 0.3078]","[711776900.0, 669294100.0, 703913100.0]","[676602478.0, 673336344.0, 677788856.0]","[674986650.0, 672948405.0, 671537185.0, 669586065.0]","[17.89, 17.84, 17.82]","[17.0, 16.93, 16.88]","[16.11, 16.08, 16.07]","1","[18.77, 17.99, 18.02]","17.850000381469727","2026-02-21","-4.9"
"HAL","US","Halliburton Company","Energy","상승(+11.41%) XLE","short","2026-01-22","2026-02-21","30","33.36000061035156","28076664223.28812","423647006.18697166","890368408.2901001","0.0317120438955702","22.24","1.5","2026-01-22","1","1","[66.21, 62.05, 67.63]","[1.4035, 1.3376, 1.3744]","[1.1837, 1.2145, 1.2465]","[312566400.0, 285876700.0, 305267700.0]","[306509500.0, 302727167.0, 303810389.0]","[288718080.0, 286146210.0, 283589035.0, 280478695.0]","[30.66, 30.37, 30.14]","[28.57, 28.45, 28.35]","[23.51, 23.45, 23.41]","1","[33.36, 32.06, 32.57]","35.369998931884766","2026-02-21","6.03"
"CFG","US","Citizens Financial Group, Inc.","Financials","하락(-2.18%) XLF","short","2026-01-22","2026-02-21","30","64.05999755859375","27497252618.48548","286488736.9153595","744876839.6118164","0.0270891368656612","16.6","3.86","2026-01-22","2","1","[62.24, 54.61, 70.82]","[1.1031, 0.987, 1.2238]","[1.316, 1.2502, 1.2449]","[244874400.0, 233246600.0, 242716600.0]","[235013078.0, 233717756.0, 234251100.0]","[231779795.0, 230958160.0, 230387200.0, 229547345.0]","[60.31, 60.06, 59.99]","[56.88, 56.61, 56.44]","[48.21, 48.07, 47.97]","1","[64.06, 59.81, 60.82]","64.58999633789062","2026-02-21","0.83"
"FCNCA","US","First Citizens BancShares, Inc.","Financials","하락(-2.18%) XLF","short","2026-01-22","2026-02-21","30","2182.72998046875","24949404738.660645","164541300.1965332","331774957.03125","0.0132979107320001","12.92","168.94","2026-01-22","3","2","[66.02, 51.86, 62.96]","[41.3015, 35.2918, 34.8382]","[52.9504, 49.4187, 46.5026]","[344500.0, 192500.0, 310700.0]","[334078.0, 341756.0, 373522.0]","[370060.0, 369675.0, 369870.0, 369570.0]","[2167.07, 2164.69, 2163.83]","[2024.17, 2016.48, 2009.98]","[1907.73, 1904.95, 1903.6]","0","[2182.73, 2124.35, 2169.35]","2045.300048828125","2026-02-21","-6.3"
"LII","US","Lennox International Inc.","Industrials","상승(+7.10%) XLI","short","2026-01-22","2026-02-21","30","516.4199829101562","18112285481.05164","177610680.03952026","556442531.5856934","0.0307218286818536","21.84","23.65","2026-01-22","1","1","[60.14, 48.36, 53.62]","[8.9693, 7.2856, 6.7592]","[6.9076, 6.9832, 6.9384]","[11637200.0, 10559700.0, 11078400.0]","[11059400.0, 10928544.0, 10975222.0]","[10602905.0, 10555015.0, 10520770.0, 10442245.0]","[509.39, 508.35, 507.71]","[494.94, 494.4, 494.07]","[543.1, 543.22, 543.54]","0","[516.42, 505.44, 525.87]","550.3200073242188","2026-02-21","6.56"
"EWBC","US","East West Bancorp, Inc.","Financials","하락(-2.18%) XLF","short","2026-01-22","2026-02-21","30","115.5","15891137262.0","97619683.1797409","303256800.0","0.019083391893239","12.73","9.07","2026-01-22","1","1","[53.93, 44.52, 53.9]","[1.3138, 0.9402, 0.916]","[1.7902, 1.6202, 1.4794]","[42028600.0, 39403000.0, 40848500.0]","[41514833.0, 41538522.0, 41924611.0]","[41762500.0, 41762675.0, 42047615.0, 42214105.0]","[115.41, 115.32, 115.48]","[110.89, 110.63, 110.4]","[100.64, 100.44, 100.33]","0","[115.5, 112.0, 115.23]","119.86000061035156","2026-02-21","3.77"
"UDR","US","UDR, Inc.","Real Estate","상승(+4.15%) XLRE","short","2026-01-22","2026-02-21","30","37.66999816894531","12449522473.406448","127037282.18450546","293317440.7424927","0.0235605374719432","85.61","0.44","2026-01-22","3","1","[65.85, 59.8, 63.62]","[0.4401, 0.4522, 0.4971]","[0.358, 0.3769, 0.4009]","[15275100.0, 7488600.0, 11898800.0]","[8409222.0, 7781267.0, 8564444.0]","[9927065.0, 9457580.0, 9662180.0, 9768365.0]","[36.47, 36.35, 36.27]","[35.55, 35.46, 35.4]","[37.55, 37.57, 37.6]","1","[37.67, 37.16, 37.64]","36.75","2026-02-21","-2.44"
"WTFC","US","Wintrust Financial Corporation","Financials","하락(-2.18%) XLF","short","2026-01-22","2026-02-21","30","151.5399932861328","10149377866.35933","59108751.74362183","198093079.2236328","0.0195177558498657","13.29","11.4","2026-01-22","1","2","[58.97, 55.47, 67.27]","[2.0595, 1.908, 2.3115]","[2.3167, 2.235, 2.2503]","[-777700.0, -2084900.0, -1601000.0]","[-1316144.0, -1368689.0, -1235456.0]","[-1200160.0, -1204400.0, -1252870.0, -1358365.0]","[144.6, 144.13, 143.99]","[138.64, 138.18, 137.87]","[127.6, 127.33, 127.17]","1","[151.54, 144.72, 145.93]","149.7100067138672","2026-02-21","-1.21"
"KNX","US","Knight-Swift Transportation Holdings Inc.","Industrials","상승(+7.10%) XLI","short","2026-01-22","2026-02-21","30","57.93000030517578","9404298319.541931","152581019.83394623","383983214.0228272","0.0408306075557937","65.83","0.88","2026-01-22","2","1","[68.32, 56.65, 67.48]","[1.9394, 1.7288, 1.7722]","[1.9102, 1.8739, 1.8536]","[-33224300.0, -39852700.0, -36577700.0]","[-37833378.0, -39407844.0, -40721956.0]","[-46295110.0, -47392125.0, -47978100.0, -48567570.0]","[55.04, 54.76, 54.63]","[50.6, 50.33, 50.11]","[44.79, 44.69, 44.64]","1","[57.93, 55.07, 56.65]","59.20000076293945","2026-02-21","2.19"
"ZION","US","Zions Bancorporation, National Association","Financials","하락(-2.18%) XLF","short","2026-01-22","2026-02-21","30","61.58000183105469","9092472010.360718","89815766.0011673","234293432.96661377","0.025767847588603","10.25","6.01","2026-01-22","1","2","[56.84, 52.99, 64.98]","[0.7636, 0.6779, 0.8017]","[1.0574, 0.9815, 0.9456]","[42579600.0, 38774900.0, 41715500.0]","[39649444.0, 39299389.0, 39486144.0]","[39259350.0, 39083885.0, 38960815.0, 38618890.0]","[59.64, 59.56, 59.58]","[56.52, 56.31, 56.15]","[52.37, 52.27, 52.22]","1","[61.58, 59.09, 59.62]","60.9900016784668","2026-02-21","-0.96"
"QS","US","QuantumScape Corporation","Consumer Discretionary","하락(-0.17%) XLY","short","2026-01-22","2026-02-21","30","11.050000190734863","6214570848.870163","142025118.38236332","340346635.87474823","0.0547659112996716","-16.34","-0.81","2026-01-22","2","2","[40.75, 37.44, 48.91]","[-0.4188, -0.4305, -0.3694]","[-0.4652, -0.4582, -0.4405]","[535456100.0, 504655500.0, 520827000.0]","[516047633.0, 515446489.0, 519479056.0]","[527490145.0, 528060745.0, 529181520.0, 528655080.0]","[10.84, 10.86, 10.9]","[11.92, 12.02, 12.15]","[9.48, 9.45, 9.42]","0","[11.05, 10.23, 10.55]","7.170000076293945","2026-02-21","-35.11"
"GTES","US","Gates Industrial Corporation plc","Industrials","상승(+7.10%) XLI","short","2026-01-22","2026-02-21","30","23.31999969482422","6023098639.29908","40143233.134765625","87928058.84933472","0.0145984756543132","25.63","0.91","2026-01-22","3","1","[54.59, 51.52, 59.22]","[0.173, 0.1579, 0.2113]","[0.0686, 0.0865, 0.1114]","[138981900.0, 135211400.0, 137074300.0]","[136846600.0, 136210544.0, 136212300.0]","[134726750.0, 134367580.0, 134031655.0, 133497930.0]","[22.35, 22.27, 22.22]","[22.12, 22.09, 22.08]","[22.78, 22.75, 22.73]","1","[23.32, 22.48, 22.75]","27.770000457763672","2026-02-21","19.08"
"WH","US","Wyndham Hotels & Resorts, Inc.","Consumer Discretionary","하락(-0.17%) XLY","short","2026-01-22","2026-02-21","30","79.56999969482422","6011668240.593376","79165408.5597992","185270787.2894287","0.0308185315414447","18.38","4.33","2026-01-22","3","2","[58.15, 49.31, 54.93]","[1.3627, 1.1278, 1.0944]","[1.2174, 1.1995, 1.1785]","[-2836800.0, -5165200.0, -3937700.0]","[-3714378.0, -3929889.0, -3781900.0]","[-4160530.0, -4128785.0, -3884095.0, -3632905.0]","[78.23, 78.18, 78.28]","[75.36, 75.2, 75.1]","[80.71, 80.74, 80.81]","0","[79.57, 77.52, 80.21]","72.44000244140625","2026-02-21","-8.96"
"LCID","US","Lucid Group, Inc.","Consumer Discretionary","하락(-0.17%) XLY","short","2026-01-22","2026-02-21","30","11.470000267028809","3718212288.352317","89678413.57806206","266404520.2020645","0.0716485503091375","-1.69","-10.51","2026-01-22","2","1","[33.74, 31.14, 49.74]","[-0.6731, -0.7174, -0.6051]","[-0.6871, -0.6932, -0.6756]","[-242060240.0, -265286440.0, -254897240.0]","[-248621129.0, -249014307.0, -245785818.0]","[-236951555.0, -235624990.0, -233511005.0, -232292615.0]","[11.11, 11.12, 11.21]","[12.45, 12.58, 12.73]","[20.11, 20.17, 20.24]","0","[11.47, 9.73, 10.12]","9.75","2026-02-21","-15.0"
"UA","US","Under Armour, Inc.","Consumer Discretionary","하락(-0.17%) XLY","short","2026-01-22","2026-02-21","30","6.090000152587891","1221684334.44989","39017058.69764342","126372783.19633102","0.1034414370658482","16.03","-0.21","2026-01-22","4","0","[70.7, 68.2, 75.39]","[0.3354, 0.3317, 0.3617]","[0.284, 0.2935, 0.3072]","[-136535559.0, -157286426.0, -145872061.0]","[-150508893.0, -152623654.0, -153305777.0]","[-170549792.0, -174250004.0, -175614683.0, -177877505.0]","[5.18, 5.1, 5.03]","[4.63, 4.6, 4.58]","[5.31, 5.31, 5.31]","1","[6.09, 5.63, 5.69]","6.059999942779541","2026-02-21","-0.49"
"035420","KR","NAVER","Communication Services","하락(-1.64%) TIGER 미디어컨텐츠","short","2026-01-23","2026-02-22","30","266000.0","41722801708000.0","393249227225.0","1339118480000.0","0.0320956030079647","19.22","13842.0","2026-01-23","3","2","[43.45, 48.97, 60.97]","[-352.1378, -414.0681, 1177.4574]","[831.6912, 582.5394, 701.523]","[36565162.0, 31530882.0, 30189826.0]","[33150236.0, 33075678.0, 33412883.0]","[33334792.0, 33089930.0, 33131256.0, 33209095.0]","[248550.0, 247100.0, 246725.0]","[248020.0, 247960.0, 248250.0]","[231806.5, 231431.5, 231177.5]","1","[266000, 245500, 238500]","254500.0","2026-02-22","-4.32"
"035720","KR","카카오","Communication Services","하락(-1.64%) TIGER 미디어컨텐츠","short","2026-01-23","2026-02-22","30","61000.0","26992208420000.0","164825009935.0","440080779000.0","0.0163039930691228","116.19","525.0","2026-01-23","3","1","[44.31, 47.98, 55.45]","[-584.6262, -546.1784, -302.4237]","[-376.133, -410.1421, -388.5984]","[73501080.0, 66286641.0, 63921843.0]","[67584939.0, 67183815.0, 67584296.0]","[69586841.0, 69290438.0, 69288528.0, 69332141.0]","[59380.0, 59280.0, 59295.0]","[59534.0, 59596.0, 59674.0]","[55557.0, 55447.5, 55361.25]","0","[61000, 58400, 57300]","57900.0","2026-02-22","-5.08"
"064400","KR","LG씨엔에스","Information Technology","상승(+27.76%) TIGER 200 IT","short","2026-01-23","2026-02-22","30","73700.0","7140494367600.0","88511700700.0","411678619000.0","0.0576540779680454","17.63","4180.0","2026-01-23","2","2","[65.41, 57.96, 67.15]","[1829.664, 1820.8352, 2247.8686]","[871.888, 1061.6774, 1298.9157]","[44268956.0, 38683086.0, 39738744.0]","[40071838.0, 39540946.0, 39584988.0]","[40032877.0, 39884398.0, 40044901.0, 40176414.0]","[64705.0, 64195.0, 64000.0]","[62470.0, 62154.0, 61930.0]","[63989.5, 63866.0, 63775.0]","1","[73700, 68000, 70500]","71600.0","2026-02-22","-2.85"
"028050","KR","삼성E&A","Industrials","상승(+22.56%) KODEX 산업재","short","2026-01-23","2026-02-22","30","27000.0","5292000000000.0","19966376635.0","83676699000.0","0.0158119234693877","9.64","2802.0","2026-01-23","1","3","[48.37, 47.91, 63.64]","[56.8643, 30.9123, 181.7373]","[-67.3749, -47.7174, -1.8265]","[8120002.0, 5020865.0, 5742514.0]","[6356311.0, 6015006.0, 5937973.0]","[5835570.0, 5803536.0, 5954348.0, 6042052.0]","[24870.0, 24762.5, 24785.0]","[25212.0, 25190.0, 25212.0]","[24667.95, 24631.85, 24606.95]","1","[27000, 24850, 24900]","35600.0","2026-02-22","31.85"
"237690","KR","에스티팜","Health Care","상승(+0.52%) TIGER 헬스케어","short","2026-01-23","2026-02-22","30","139600.0","2889955086400.0","30186420875.0","188191409600.0","0.065119146828828","76.37","1828.0","2026-01-23","1","2","[41.19, 46.61, 66.73]","[869.9137, 535.1363, 1822.3035]","[2172.1166, 1844.7205, 1840.2371]","[8534711.0, 7186635.0, 6988439.0]","[7338475.0, 7227566.0, 7282608.0]","[7268929.0, 7211137.0, 7225917.0, 7260180.0]","[124375.0, 123640.0, 123910.0]","[118902.0, 118050.0, 117578.0]","[94196.0, 93858.5, 93628.5]","1","[139600, 120100, 116900]","150000.0","2026-02-22","7.45"
"293490","KR","카카오게임즈","Communication Services","하락(-1.64%) TIGER 미디어컨텐츠","short","2026-01-23","2026-02-22","30","15000.0","1346803665000.0","2811191373.0","8949855000.0","0.0066452558992702","0.0","-1346.0","2026-01-23","3","2","[31.67, 38.46, 52.17]","[-397.9129, -386.8022, -313.8602]","[-351.8871, -358.8701, -349.8682]","[4481597.0, 3884940.0, 3717982.0]","[3989376.0, 3927476.0, 3914276.0]","[4207610.0, 4236602.0, 4302243.0, 4371158.0]","[14705.0, 14720.0, 14783.0]","[15449.0, 15477.0, 15524.4]","[15947.5, 15944.35, 15948.6]","0","[15000, 14250, 13970]","15710.0","2026-02-22","4.73"
"174900","KR","앱클론","Health Care","상승(+0.52%) TIGER 헬스케어","short","2026-01-23","2026-02-22","30","63300.0","1260201340200.0","22637609900.0","51139310400.0","0.0405802698098098","0.0","-861.0","2026-01-23","2","1","[54.4, 60.0, 68.85]","[4168.9349, 4023.3485, 4549.4749]","[4712.6478, 4574.7879, 4569.7253]","[23035127.0, 22227239.0, 21806523.0]","[22603727.0, 22587241.0, 22619874.0]","[22191516.0, 22061284.0, 21979670.0, 21946090.0]","[51977.5, 50762.5, 50015.0]","[42615.0, 41840.0, 41216.0]","[20171.1, 19894.35, 19662.5]","1","[63300, 54700, 50700]","54300.0","2026-02-22","-14.22"
"388720","KR","유일로보틱스","Industrials","상승(+22.56%) KODEX 산업재","short","2026-01-23","2026-02-22","30","103900.0","1215297000500.0","31727007140.0","134662919800.0","0.1108065927461326","0.0","-1619.0","2026-01-23","1","1","[65.12, 61.43, 69.68]","[2578.2292, 2815.0598, 3678.5018]","[874.4619, 1262.5815, 1745.7655]","[23908698.0, 22612616.0, 23279463.0]","[23078773.0, 22927617.0, 22930275.0]","[22953848.0, 22923957.0, 22949151.0, 22931629.0]","[86900.0, 86065.0, 85670.0]","[85142.0, 84632.0, 84324.0]","[77222.0, 77009.0, 76821.0]","1","[103900, 95000, 97000]","119300.0","2026-02-22","14.82"
"012630","KR","HDC","Industrials","상승(+22.56%) KODEX 산업재","short","2026-01-23","2026-02-22","30","18000.0","1075350978000.0","2707764350.0","7126956000.0","0.0066275626709849","4.27","4214.0","2026-01-23","0","0","[44.76, 44.27, 59.58]","[-304.938, -290.3985, -171.994]","[-307.0249, -303.6996, -277.3585]","[11854796.0, 11458854.0, 11621950.0]","[11658773.0, 11599067.0, 11573595.0]","[11672056.0, 11666568.0, 11677543.0, 11676054.0]","[17057.0, 17059.0, 17121.5]","[17417.6, 17402.0, 17427.6]","[19420.5, 19404.95, 19395.2]","0","[18000, 16700, 16740]","23250.0","2026-02-22","29.17"
"042000","KR","카페24","Information Technology","상승(+27.76%) TIGER 200 IT","short","2026-01-23","2026-02-22","30","33700.0","817327919800.0","3547592407.5","9222038700.0","0.011283156339816","22.0","1532.0","2026-01-23","3","1","[44.76, 48.65, 58.97]","[-235.4224, -216.5729, -27.8268]","[-326.7187, -304.6895, -249.317]","[61223315.0, 60949664.0, 60845468.0]","[61047658.0, 61041255.0, 61055120.0]","[61041737.0, 61039627.0, 61055574.0, 61071875.0]","[31430.0, 31280.0, 31272.5]","[32177.0, 32154.0, 32180.0]","[41582.75, 41665.75, 41765.0]","1","[33700, 31550, 30900]","35300.0","2026-02-22","4.75"
"032190","KR","다우데이타","Financials","상승(+5.47%) TIGER 200 금융","short","2026-01-23","2026-02-22","30","19800.0","758340000000.0","2373973831.0","10313206200.0","0.0135997127937336","3.99","4957.0","2026-01-23","2","1","[45.47, 44.93, 63.37]","[-294.4761, -282.9175, -111.8911]","[-254.6517, -260.3048, -230.6221]","[8301327.0, 7780458.0, 7897650.0]","[7950781.0, 7902496.0, 7900852.0]","[7990210.0, 7990020.0, 8020127.0, 8040025.0]","[18186.5, 18179.5, 18281.5]","[18388.0, 18351.8, 18358.2]","[16503.85, 16461.25, 16428.95]","1","[19800, 17810, 17860]","29900.0","2026-02-22","51.01"
"052400","KR","코나아이","Information Technology","상승(+27.76%) TIGER 200 IT","short","2026-01-23","2026-02-22","30","52000.0","757291132000.0","5690189292.5","44740176000.0","0.0590792287265289","12.4","4192.0","2026-01-23","2","1","[37.62, 37.85, 64.68]","[-1074.322, -1168.2894, -462.7848]","[-866.1075, -926.5439, -833.792]","[42852786.0, 41992398.0, 41938921.0]","[42108899.0, 42025209.0, 42016028.0]","[42074345.0, 42036443.0, 42044910.0, 42056051.0]","[45417.5, 45142.5, 45372.5]","[46866.0, 46732.0, 46808.0]","[49820.75, 49685.75, 49607.25]","1","[52000, 42400, 42350]","64600.0","2026-02-22","24.23"
"000370","KR","한화손해보험","Financials","상승(+5.47%) TIGER 200 금융","short","2026-01-23","2026-02-22","30","5990.0","699266100850.0","3237377880.5","6888476040.0","0.009851008123555","3.59","1669.0","2026-01-23","1","2","[57.73, 55.0, 66.2]","[55.7113, 57.1037, 88.655]","[24.8078, 31.267, 42.7446]","[92141013.0, 90991017.0, 91636370.0]","[91473713.0, 91162495.0, 91011846.0]","[90979565.0, 90942223.0, 90935342.0, 90880236.0]","[5516.5, 5496.5, 5493.5]","[5425.0, 5421.4, 5427.8]","[5353.2, 5343.05, 5335.22]","1","[5990, 5600, 5660]","9300.0","2026-02-22","55.26"
"053800","KR","안랩","Information Technology","상승(+27.76%) TIGER 200 IT","short","2026-01-23","2026-02-22","30","62000.0","689843372000.0","2545305545.0","6899732000.0","0.0100018819924242","14.32","4329.0","2026-01-23","1","1","[37.89, 40.01, 59.93]","[-556.2782, -562.1483, -344.9565]","[-426.4231, -453.5682, -431.8458]","[4889052.0, 4777766.0, 4748451.0]","[4823948.0, 4816628.0, 4824040.0]","[4872211.0, 4882153.0, 4894475.0, 4904966.0]","[60315.0, 60395.0, 60605.0]","[60950.0, 60924.0, 60934.0]","[64333.0, 64395.5, 64499.5]","0","[62000, 59300, 59100]","65100.0","2026-02-22","5.0"
"041190","KR","우리기술투자","Financials","상승(+5.47%) TIGER 200 금융","short","2026-01-23","2026-02-22","30","8040.0","675360000000.0","6679252266.0","49682416200.0","0.0735643452380952","3.19","2523.0","2026-01-23","2","1","[40.97, 42.05, 58.11]","[-168.1075, -168.8509, -105.2869]","[-187.7724, -183.9881, -168.2479]","[394033845.0, 387854440.0, 387337965.0]","[388565992.0, 387897612.0, 387858413.0]","[387844602.0, 387499688.0, 387489838.0, 387467022.0]","[7485.0, 7464.0, 7493.0]","[7892.0, 7906.4, 7938.0]","[8698.65, 8688.35, 8683.3]","1","[8040, 7260, 7220]","8460.0","2026-02-22","5.22"
"119850","KR","지엔씨에너지","Utilities","상승(+23.33%) TIGER KRX 기후변화솔루션","short","2026-01-23","2026-02-22","30","36400.0","598740287600.0","8147714797.5","23940025200.0","0.0399839892116857","14.86","2449.0","2026-01-23","0","0","[55.8, 55.31, 62.4]","[628.4897, 627.4946, 779.1082]","[225.1547, 305.6227, 400.3198]","[119096822.0, 118439129.0, 118633381.0]","[118620565.0, 118505116.0, 118480921.0]","[118334387.0, 118290866.0, 118271715.0, 118235364.0]","[33040.0, 32805.0, 32660.0]","[32379.0, 32412.0, 32534.0]","[31145.4, 31034.55, 30934.3]","1","[36400, 34400, 34500]","39050.0","2026-02-22","7.28"
"017940","KR","E1","Energy","상승(+13.58%) KODEX 에너지화학","short","2026-01-23","2026-02-22","30","85900.0","589274000000.0","1140980505.0","2641510900.0","0.0044826530612244","9.05","9488.0","2026-01-23","3","0","[46.51, 48.5, 59.35]","[-711.5584, -639.258, -256.239]","[-707.8084, -694.0983, -606.5265]","[500555.0, 469804.0, 459600.0]","[476265.0, 473444.0, 472571.0]","[473898.0, 474596.0, 477332.0, 481378.0]","[81900.0, 81940.0, 82210.0]","[83778.0, 83650.0, 83650.0]","[77209.0, 77075.0, 76965.5]","0","[85900, 81900, 81300]","112500.0","2026-02-22","30.97"
"101730","KR","위메이드맥스","Communication Services","하락(-1.64%) TIGER 미디어컨텐츠","short","2026-01-23","2026-02-22","30","6520.0","546397424720.0","426735836.5","1381574960.0","0.0025285166025589","0.0","-408.0","2026-01-23","2","1","[39.52, 42.84, 57.8]","[-110.0219, -109.2245, -69.0645]","[-93.6451, -96.761, -91.2217]","[15558942.0, 15347044.0, 15276621.0]","[15408884.0, 15414288.0, 15437159.0]","[15516963.0, 15526218.0, 15547595.0, 15574264.0]","[6198.5, 6187.0, 6202.0]","[6361.0, 6367.0, 6385.0]","[6971.1, 6974.8, 6983.1]","1","[6520, 6040, 5960]","6710.0","2026-02-22","2.91"
"004700","KR","조광피혁","Consumer Discretionary","상승(+30.75%) TIGER 200 경기소비재","short","2026-01-23","2026-02-22","30","73700.0","490041470600.0","275017185.0","756309400.0","0.0015433579510607","38.47","1916.0","2026-01-23","2","2","[57.59, 55.3, 64.26]","[246.2645, 356.9505, 766.6679]","[-283.6559, -155.5346, 28.9059]","[506293.0, 496031.0, 500785.0]","[497993.0, 496470.0, 496272.0]","[496825.0, 496489.0, 496798.0, 496954.0]","[67300.0, 67045.0, 67040.0]","[68644.0, 68542.0, 68532.0]","[63675.5, 63563.0, 63472.5]","1","[73700, 69600, 70300]","73500.0","2026-02-22","-0.27"
"094480","KR","갤럭시아머니트리","Information Technology","상승(+27.76%) TIGER 200 IT","short","2026-01-23","2026-02-22","30","10950.0","429566726100.0","5063981017.0","61566166950.0","0.1433215451973062","94.4","116.0","2026-01-23","1","2","[47.86, 46.13, 68.14]","[10.4416, -8.0409, 119.5645]","[-28.8387, -24.6791, 4.1696]","[203995542.0, 198373061.0, 198527006.0]","[199259577.0, 198690826.0, 198726586.0]","[198862704.0, 198569119.0, 198576324.0, 198559104.0]","[9358.0, 9263.5, 9271.5]","[9555.2, 9514.6, 9516.6]","[9975.6, 9954.15, 9944.6]","1","[10950, 9170, 9270]","11200.0","2026-02-22","2.28"
"206650","KR","유바이오로직스","Health Care","상승(+0.52%) TIGER 헬스케어","short","2026-01-23","2026-02-22","30","11450.0","419897915150.0","1771805637.0","3916415250.0","0.0093270652429911","8.53","1342.0","2026-01-23","2","0","[36.24, 40.03, 47.59]","[-274.8407, -263.1908, -229.5256]","[-284.2042, -280.0015, -269.9063]","[22911266.0, 22569221.0, 22447897.0]","[22651429.0, 22619111.0, 22644577.0]","[22926297.0, 22955460.0, 23010851.0, 23079868.0]","[11353.0, 11373.0, 11417.0]","[12051.4, 12073.2, 12094.4]","[12614.8, 12613.45, 12614.55]","0","[11450, 11180, 11060]","13820.0","2026-02-22","20.7"
"340570","KR","티앤엘","Health Care","상승(+0.52%) TIGER 헬스케어","short","2026-01-23","2026-02-22","30","48800.0","396646400000.0","1456824957.5","4860724000.0","0.0122545521653543","9.06","5384.0","2026-01-23","3","1","[35.58, 38.6, 61.89]","[-947.5272, -953.947, -561.2109]","[-631.2732, -695.8079, -668.8885]","[3032318.0, 2932713.0, 2910690.0]","[2960147.0, 2961008.0, 2975721.0]","[3041347.0, 3044588.0, 3050817.0, 3057188.0]","[46215.0, 46215.0, 46390.0]","[46576.0, 46509.0, 46534.0]","[55908.25, 56040.25, 56204.5]","0","[48800, 43950, 43550]","54800.0","2026-02-22","12.3"
"294570","KR","쿠콘","Information Technology","상승(+27.76%) TIGER 200 IT","short","2026-01-23","2026-02-22","30","34200.0","345137234400.0","2502888127.5","29986936200.0","0.0868840948213844","11.85","2887.0","2026-01-23","2","2","[35.1, 34.84, 69.44]","[-521.9262, -602.4822, -88.3595]","[-480.8057, -505.141, -421.7847]","[31122271.0, 30245460.0, 30270945.0]","[30400013.0, 30317555.0, 30335528.0]","[30387875.0, 30349487.0, 30357149.0, 30360020.0]","[28985.0, 28712.5, 28800.0]","[29859.0, 29858.0, 30018.0]","[31433.0, 31346.7, 31296.2]","1","[34200, 27050, 27100]","34150.0","2026-02-22","-0.15"
"304100","KR","솔트룩스","Information Technology","상승(+27.76%) TIGER 200 IT","short","2026-01-23","2026-02-22","30","27400.0","345071627000.0","3230008455.0","6637869200.0","0.0192362068643794","0.0","-915.0","2026-01-23","2","0","[38.89, 37.51, 50.05]","[-689.8353, -720.895, -605.3903]","[-767.3022, -758.0208, -727.4947]","[50764010.0, 50521752.0, 50682086.0]","[50620761.0, 50571412.0, 50557061.0]","[50582056.0, 50587976.0, 50611473.0, 50619051.0]","[26802.5, 26832.5, 26970.0]","[28448.0, 28500.0, 28596.0]","[33911.5, 33876.5, 33858.25]","0","[27400, 25750, 26000]","27300.0","2026-02-22","-0.36"
